status_key	message	priority	matched_groups	matched_keywords	base_line	base_registry_identity_status	effective_registry_identity_status	effective_registry_identity_missing	base_serializer_status	effective_serializer_status	base_structural_status	effective_structural_status	primary_blocker_group	effective_blocker	applied_overlay	row_semantics	source
65fccce5859b2ace2b93d80a85d2898c3add0da74048dcb28189a44cc3b7fa7e	Pets_SetPetSkillVital	1	combat/damage/hp/vital	vital	398	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
6db8f333dad9cfe695dc8e8aab61d031468c2f54db7aeb26d0f7c59e75e46f82	Pets_UpdateLearnedPetSkillVital	1	combat/damage/hp/vital	vital	396	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
6c1479e76fb43e9fd85d842963b68b717a5160cacfee29dd0171db7b8cd6b5f1	Pets_UpdatePetsDataVital	1	combat/damage/hp/vital	vital	388	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
e114c3b4efe401763ee909035d1cdf40dc7d1103904b2d5ad5cadc1c96e1fbe9	Pets_UpdatePetsMegringDataVital	1	combat/damage/hp/vital	vital	402	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
15200183ec141d717015cf2d069338886ef9f3a54c87a368f6eb6e7a801b6580	PlayerSearchVitalRes	1	combat/damage/hp/vital	vital	256	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
8df3f6ecb001556cc81c7cd7fab354b3eab99b4b9baec2e19cbf06d2dd02c782	QuestNPCModule	1	actor/npc/monster	npc	107	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
9af38fe3c7e39ebcb1c0103d2d0bf5fd2568bd31f92559138a8a026853bfe283	ReliveMarkerVital	1	combat/damage/hp/vital	vital	56	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
8e041a126af24cfd2c806646c291e6132deb6d412d959e8080f57e019d33b3be	SelectActorVital	1	combat/damage/hp/vital | actor/npc/monster | login/logout/select/session	vital | actor | select	26	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
fc68c587475e93509c4b1cb4e9900141012104fe0652cc086af7ef99b4e3ce9d	ServerAddedInfoVital	1	combat/damage/hp/vital	vital	65	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	OBJECT_ALIAS_OR_MUTABLE_GRAPH_UNRESOLVED	direct_call_not_proven_serializer | invalid_parameter_import_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
037af766435d7b974642816b8d30e9f11b5f7796161a7ac231d44029702c0594	StallOpenVital	1	combat/damage/hp/vital	vital	511	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
4565c6ea9db45b2c3b74726df224b7c5133170ba8287e828cb148572fcdcb4f9	StallOperateVital	1	combat/damage/hp/vital	vital	512	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
7abe43c7009110bc1af151c47707ccd86d6abdc31585828d180ed2bc5ab36593	StallStartVital	1	combat/damage/hp/vital	vital	510	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
73c90c386584b128a80cb4ac4cca13b7a8d3298a04363d28f00e7bd8b0864e9e	StorageOpenVital	1	combat/damage/hp/vital	vital	259	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
1e17723a303953cda96cb1e29060996740a5c9ccc8d91a07e9475b9048730236	TradeItemResultVital	1	combat/damage/hp/vital | item/inventory/drop/pickup/loot	vital | item	199	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
a60f363eb89f516bdf333b5fe363ad84709e0fca3c57a266e39d8a0e12bdcdcf	TradeZoomVital	1	combat/damage/hp/vital	vital	200	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	CALL_EFFECT_OR_STREAM_PROVENANCE_UNRESOLVED	direct_call_not_proven_serializer | invalid_parameter_import_call_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
73ec59ac098b36d4366163e841987e91d39ba058784de3d107ed80a05d29b494	TreasureHunt_UpdateSceneTreasurePointVital	1	combat/damage/hp/vital	vital	459	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
04a7252515cc1fecde98bdd3f49e7dba441177f2d165b72828f8dbe13b584167	TriggerSyncVital	1	combat/damage/hp/vital	vital	101	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
d20984712a81f04c16cd360a9f52150041f5794e66068623256c36b76ea7a6a0	UpdateAttrVital	1	combat/damage/hp/vital	vital	51	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	direct_call_not_proven_serializer | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_multi_register_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
a6fa15d688a0630e853d81b54dfcfd367ac1cb3009b416bb5a9f978c33d7a408	UpdateConditionalStoreItemVital	1	combat/damage/hp/vital | item/inventory/drop/pickup/loot	vital | item	201	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	CALL_EFFECT_OR_STREAM_PROVENANCE_UNRESOLVED	direct_call_not_proven_serializer | invalid_parameter_import_call_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
5bad2c6425a4203e9e6f39390d0fd3b3b4a2f341c7745e398ba598077eea73b8	UpdateQuestMiscDataVital	1	combat/damage/hp/vital	vital	114	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
243be2fc0aba603ac18d6f8f20a61651fb637db25a051a2187664af1f8ed5b52	UserSetting_UpdateServerSettingVital	1	combat/damage/hp/vital	vital	430	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
04a9d5733aa6537ac4e5c58cefcf152a952abbabece994f1871d148d68560c19	VitalData	1	combat/damage/hp/vital	vital	93	OPEN	OPEN	vtable | serializer	OPEN	OPEN	OPEN	OPEN	REGISTRY_IDENTITY_UNRESOLVED	registry vtable UNKNOWN | registry serializer UNKNOWN | registry_serializer_unresolved:vtable_hits=2	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
0b8855b6b53834e763424df5adcae1f72ced9021ee0051cc2ce5596caca81a3c	VitalProtocol	1	combat/damage/hp/vital	vital	94	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | call_clobber@0x005F3F34:ecx | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | exact_import_thunk_call_wire_effect_unproved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | pe_security_cookie_failure_path_wire_effect_unproved | primitive_stream_provenance_unresolved expected=entry+0x4 observed=NONE	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
af2da7e35c47c26d93d02a71d4e1f12a1e2b339bc8e8f71ec9cdae297597b07e	Winemaking_UpdateLearnedFormulaVital	1	combat/damage/hp/vital	vital	297	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	CALL_EFFECT_OR_STREAM_PROVENANCE_UNRESOLVED	direct_call_not_proven_serializer | invalid_parameter_import_call_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
53ebd94c0e69a731159c37499f6a0294520c806c2b4fb29bf34d2ddc20ecf0c9	Winemaking_UpdateWindPotSlotVital	1	combat/damage/hp/vital	vital	294	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
