correction_key	origin_table	base_row_ref	class	direction	prior_order	prior_tag	prior_field_offset	prior_gate	delta_action	corrected_classification	correction_reason	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_key	conflict_key	source	image_sha256
ce37a6c78f42ee65c23d4714e23d35aea26a1a6a1705cbe8924faaeff5c2368d	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=633ba1a0f45f1db0227411284c25f006cfc3b9b35c033e3d0d6d24c21e0ae530	PetsMergingData	R	4	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	exact_direct_iat_call@0x006F8566 file_off=0x002F7966 function=0x006F84F0 iat=0x00C3B4C0 bytes=FF15C0B4C300 AND exact_direct_iat_import iat=0x00C3B4C0 iat_file_off=0x008398C0 descriptor_file_off=0x00C112DC lookup_file_off=0x00C118B4 dll_name_file_off=0x00C1647C symbol_name_file_off=0x00C15C62 dll=MSVCR90.dll symbol=_invalid_parameter_noinfo call_bytes=FF15C0B4C300 operation=PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL wire_effect=unproved basis=exact_call_bytes_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	8a51f672748e5be989dfcfc7b89e6cc8443ad7919fabb87274e500871003742f	add117e73cf9eb4383f009b985336fb3776778188a8c9d236a0b27082cc5f6d4	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
cc5972e15bf9cbedff7e00466ac483b87930e68f40b5bba5076e74cc668fb36f	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=2fe9dc2a882a6adefd35e831c53906ed1cd03d9b6c60a6b805e4a7df97fad288	PetsMergingData	W	5	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	exact_direct_iat_call@0x006F8566 file_off=0x002F7966 function=0x006F84F0 iat=0x00C3B4C0 bytes=FF15C0B4C300 AND exact_direct_iat_import iat=0x00C3B4C0 iat_file_off=0x008398C0 descriptor_file_off=0x00C112DC lookup_file_off=0x00C118B4 dll_name_file_off=0x00C1647C symbol_name_file_off=0x00C15C62 dll=MSVCR90.dll symbol=_invalid_parameter_noinfo call_bytes=FF15C0B4C300 operation=PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL wire_effect=unproved basis=exact_call_bytes_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	9ffebc3ae61aa15e8d6884b10fb36c0af7efe4181a9b4dd5e4b881f6e0ef38b3	efc80b49501a487d58eef33f3dfbfd3a242f96207d4f7df824f42309c449a391	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
6d0382a6c4153495e9d7333e5034bd46685daedef2baf6cc2bf6a56e60244335	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=54c776cba4393eb590ae6c2b71146a913ee2bec8889137b660c4bba50f1820ce	PetsMergingData	R	5	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	exact_direct_iat_call@0x006F8578 file_off=0x002F7978 function=0x006F84F0 iat=0x00C3B4C0 bytes=FF15C0B4C300 AND exact_direct_iat_import iat=0x00C3B4C0 iat_file_off=0x008398C0 descriptor_file_off=0x00C112DC lookup_file_off=0x00C118B4 dll_name_file_off=0x00C1647C symbol_name_file_off=0x00C15C62 dll=MSVCR90.dll symbol=_invalid_parameter_noinfo call_bytes=FF15C0B4C300 operation=PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL wire_effect=unproved basis=exact_call_bytes_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	0af3f3b5bbb336cdab988ad2e0a1e24c51de873a74973ca86f04b2c00ccf9a50	47ae057b9ef578e0a75f876462e3d8b311d0ef92158495bce9bfa1aeb4904370	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
b2990421cfeb8fea786566eccb7c0e8f4894be7c56c5431e80c77f810595a1ba	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=357a0e68e6e82a6d309167c98c6f216928c507965603258f9196665fc013019a	PetsMergingData	W	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	exact_direct_iat_call@0x006F8578 file_off=0x002F7978 function=0x006F84F0 iat=0x00C3B4C0 bytes=FF15C0B4C300 AND exact_direct_iat_import iat=0x00C3B4C0 iat_file_off=0x008398C0 descriptor_file_off=0x00C112DC lookup_file_off=0x00C118B4 dll_name_file_off=0x00C1647C symbol_name_file_off=0x00C15C62 dll=MSVCR90.dll symbol=_invalid_parameter_noinfo call_bytes=FF15C0B4C300 operation=PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL wire_effect=unproved basis=exact_call_bytes_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	5c36cea2857fbdf0679d9fde6b06e5e901582900445c8a3636e282224a0d8db9	bd292d38e9d17916de06f5f380f129b4eff425f1d061802bbd4c718a993c19de	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
d4f5aed815fa1cbbdb667ed43f6f71d41d45ba0db4338910870b04ff6e50beca	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=ef270ff7171362f20bd037905ce64822d0c1a6af660d4b7ff9373ee910695964	PetsMergingData	R	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	exact_direct_iat_call@0x006F8583 file_off=0x002F7983 function=0x006F84F0 iat=0x00C3B4C0 bytes=FF15C0B4C300 AND exact_direct_iat_import iat=0x00C3B4C0 iat_file_off=0x008398C0 descriptor_file_off=0x00C112DC lookup_file_off=0x00C118B4 dll_name_file_off=0x00C1647C symbol_name_file_off=0x00C15C62 dll=MSVCR90.dll symbol=_invalid_parameter_noinfo call_bytes=FF15C0B4C300 operation=PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL wire_effect=unproved basis=exact_call_bytes_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	7db3c519ba79feffd43537599974f2fcd4c943809f9b0de6d356d9df0772cd32	f65cd136131568d3e89bec251cd5b0c7206a2da3c3e37612f93557128c987934	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
c51c399ed0938a6827bbeec61ef5cdbd1f49080feee2cf75958a3ba0f0782c15	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=cdf9b3363bb8ffa1336f0746e5a52cb401c9021e3630970ade0f41bc6a28b4bb	PetsMergingData	W	7	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	exact_direct_iat_call@0x006F8583 file_off=0x002F7983 function=0x006F84F0 iat=0x00C3B4C0 bytes=FF15C0B4C300 AND exact_direct_iat_import iat=0x00C3B4C0 iat_file_off=0x008398C0 descriptor_file_off=0x00C112DC lookup_file_off=0x00C118B4 dll_name_file_off=0x00C1647C symbol_name_file_off=0x00C15C62 dll=MSVCR90.dll symbol=_invalid_parameter_noinfo call_bytes=FF15C0B4C300 operation=PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL wire_effect=unproved basis=exact_call_bytes_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	c84192b0b074dbfc7134ab554db0a5d8fa8f21c80235ff808d2c61aa6722afae	0595df99ce18bc06624d74897ba38c59a5c52793f0deb1a9a450b9007c1e6058	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
a2749f502e31bf18c59fdc6107f0eded733ca502646a477698fdd47f8b36994a	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=d334e4c1c43021cef950d8408a012d57966794b8fb72ba32cbb3d004ddec262b	PetsMergingData	R	7	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(PHI(DEREF(DEREF(OBJ+0x40))|DEREF(STACK+0x1C))+0x10))+0x10))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	b38d3ae535f10f4fce431805dbedb3d7976c355795d92fd7dcd00d579022aa76	4623d117b5442daf81f3e1a9440e330e7d89f44b250dd22303d34c0a073a358f	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
4b89166597fdb9409d38e0edc2b5f462440d3fb07297ef1136c1911c4eeb0991	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=c0c1c6235ad1020a57b00eb146414294fc5c4bedbc8c669f2dc1d3751108a058	PetsMergingData	W	8	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(PHI(DEREF(DEREF(OBJ+0x40))|DEREF(STACK+0x1C))+0x10))+0x10))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	6199a37045f5fd91817ea6cba84dd5e74e6d3690c9e02e4b5bbf95037a77f817	da00cf7d33e337c61a93a7404427b18b7e919fda5477ffc675a336809f77e012	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
65ec853af7ae7d447d23c6a7add852b9232e7f0004fea821b6c183ea29b72a81	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=775e37e97433939fa922742b72c76cc8fcfd1777727c1bcbb596378134e8ae21	PetsMergingData	R	10	CALL_UNCLASSIFIED:0x006F7C40	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	5c48ff714ce48bebecf2f08058fb6d5ff1e9e049893855b2afa641b749478c89	d37252c8aaff44a103b5a6ab34f951e0047ec0e1d0e5f31fc249405e01c23143	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
a3f4a6939aa487aa8b15c9d0b8414bb9f5d1faa784321e63026f2a85dc5858c0	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=a1384edc3c4b37be816281d2d5231c9b5549080eb4821a4ae3e4273210de5b76	PetsMergingData	W	10	CALL_UNCLASSIFIED:0x006F7C40	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	2efc1aa26e9afb60df6c74a9c966287da55c35c59279a14b6f316c4fbc434bd1	f2263e904399c2b90a56da8e814f6c9d6702864a98576c881f399c964c3cac35	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
507a0c74f22be6bbb51a4487e0c20c0f4d19de63fe7a1d2b98026c38d4bb120e	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=309a7c445383797d8dbe2540de71009f0575508800cbd18d87216705a169048c	PetsMergingData	R	11	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	atomic_object_call@0x006F85FC file_off=0x002F79FC function=0x006F84F0 target=0x0088D050 AND atomic_object_helper target=0x0088D050 target_file_off=0x0048C450 proof_end=0x0088D05B proof_end_file_off=0x0048C45B proof_sha256=6da78a1acc15d9fd5f7b2d620253debf8d8465136165dfb1eae35914b2442845 iat=0x00C3B1B0 iat_file_off=0x008395B0 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A4 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FC4 dll=KERNEL32.dll symbol=InterlockedIncrement operation=ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	71f15b3ecef76aae108970085f8062f9f8669db1e0667c33175c1200d7e4f9c4	6267677a2f0a466ee042054ce7daa1f3d623823a230dd21cf86cf97fc64ec4a8	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
d59a01e873a8f3519dab3eec65f8a2d08930a7045760154d3e2d37a4afbda6e2	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=6d645c3721a58b2948390c84291365e897b60f74e0c1dc8c133bbb0d349ed1b1	PetsMergingData	W	11	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	atomic_object_call@0x006F85FC file_off=0x002F79FC function=0x006F84F0 target=0x0088D050 AND atomic_object_helper target=0x0088D050 target_file_off=0x0048C450 proof_end=0x0088D05B proof_end_file_off=0x0048C45B proof_sha256=6da78a1acc15d9fd5f7b2d620253debf8d8465136165dfb1eae35914b2442845 iat=0x00C3B1B0 iat_file_off=0x008395B0 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A4 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FC4 dll=KERNEL32.dll symbol=InterlockedIncrement operation=ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	df90a68efe0d392f4ec8a389abe65a3203eb1b5c7bbb0a9ac96ee8d8a9a1dd6e	bb888c5ad704afc6c259acfb1efdec841058af42eebbd753d114f8da753e90d9	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
42d1722d41844709325a9b330893c0ceaee2c240522047092b883ba2a162ce8f	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=faf9aa41ef504aeb18ec07b79df7865cbb330526dbaeca058b0d1416d4ce89ca	PetsMergingData	R	12	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(RET(0x006F7C40))+0x10))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	9546868584e0338f74eade4ed53c9ed88700e28f47e6297f79f1e4b8fa6ae9d2	89514d23497ff774e68d3d2d3844d44e310fb41bb62754d3aae1a82df97944b8	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e579b6893ff7571ce6ba458768215a4f9fc94768524b153bd8760e610c04cd5e	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=feba0c0809e7e9fac80661fa37613f20637496bc61bac78e4af6ea574c73cfec	PetsMergingData	W	12	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(RET(0x006F7C40))+0x10))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	f2afcd49c38e3fe20bcd887a964681789d5aa57f1b4bca30525c1fb65d436c1c	dce8240b8ad30f29a7dc7a3f41644fee33b54e945bc09275aed1b3d0d2d33069	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
4ce03f57eaf0f14b53a3361968a27e03cbc4093c713751b9b8c2f44a59443ce9	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=9ae00b4377e2302bae5996d211be2e5854a59597bf51825a694a48ff190be594	PetsMergingData	R	13	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	atomic_object_call@0x006F8625 file_off=0x002F7A25 function=0x006F84F0 target=0x0088D050 AND atomic_object_helper target=0x0088D050 target_file_off=0x0048C450 proof_end=0x0088D05B proof_end_file_off=0x0048C45B proof_sha256=6da78a1acc15d9fd5f7b2d620253debf8d8465136165dfb1eae35914b2442845 iat=0x00C3B1B0 iat_file_off=0x008395B0 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A4 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FC4 dll=KERNEL32.dll symbol=InterlockedIncrement operation=ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	1ea9f3cd20800d9bb30dc6f6bc515d93b14966d60cb7d512ea30404d347eaa3c	21f133c7afb9bb539d7363dff094cc611a5986226691ca20698192f9fc174a01	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
7bcc6b27c3b2a6aeaca5da18b005f9f0e9e42ca99a094c4ff3d4b8adbc885e97	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=7066b96e4d1f93c2e83464ad2b7bc56f384886a6a31dbd0022101c6837822b34	PetsMergingData	W	13	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	atomic_object_call@0x006F8625 file_off=0x002F7A25 function=0x006F84F0 target=0x0088D050 AND atomic_object_helper target=0x0088D050 target_file_off=0x0048C450 proof_end=0x0088D05B proof_end_file_off=0x0048C45B proof_sha256=6da78a1acc15d9fd5f7b2d620253debf8d8465136165dfb1eae35914b2442845 iat=0x00C3B1B0 iat_file_off=0x008395B0 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A4 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FC4 dll=KERNEL32.dll symbol=InterlockedIncrement operation=ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	559951285f99031f7c8a750d030d9ac768517bb3c7b1431dad54b69593d91a21	4316b04a5c54b053485b8ccea495b7f7fd003b6d3d552b6f81f179f982fdc676	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e3c250ad23c3e3f5aa3266ce051f08e4eb43fb3904d4e944005e90b4dfbe698a	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=69ffd87460996f6225aedfc2757144e65f8387469db4c018fc355d6dfb3fd6d3	PetsMergingData	R	14	CALL_UNCLASSIFIED:0x006F8230	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	e92cd1c666ec2a386356b0630a7d7541560f5c42f0e67728990f5725bce98d5f	a0a12c4a04ff8207a51e8bc30d83c24d433183a792b87fab8a0f3449f6905845	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
02379c5ea234c4f4d52c4a8a8d6bd7bb763fe197d6efe634f6ff108fa79d9d23	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=578923e504546d4304bf40eca9d58e762c44b241aab5a547f3ea8f4a8ef72a49	PetsMergingData	W	14	CALL_UNCLASSIFIED:0x006F8230	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	3ddf6172b50ceced0714a822f9d01412ce4ef4839c0f57c353c553d8371e2400	8187428ccf4b3ac0eb8505f9a908cee1ffa2e7aa91dee3520b499dacc1a184aa	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
6fdd854bdab20ade79ef535e4209511d7c1fb4acddc56d962ea53be5dcdf4547	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=05c88285535ce7d82550344d59cd80d30ab354a945faa7e5fe72eef53e249825	PetsMergingData	R	15	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	atomic_object_call@0x006F8648 file_off=0x002F7A48 function=0x006F84F0 target=0x0088D060 AND atomic_object_helper target=0x0088D060 target_file_off=0x0048C460 proof_end=0x0088D082 proof_end_file_off=0x0048C482 proof_sha256=d3b546ac50ded491a6c5a196138b9691f23d8499298e728925f1afb1f0e7734c iat=0x00C3B1B4 iat_file_off=0x008395B4 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A8 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FDC dll=KERNEL32.dll symbol=InterlockedDecrement operation=DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04 basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F84F0	0x006F8680	538ef92e9cea58187e92d20cff3da6601c53a44f5df2fb5e67de7a91b750ea1a	5411b056a9e6855d48dfdd66fc50e1c5106a3667dffe2e76177572d9cb47e223	7dba44bcc4934e2db7c328009b903b390a05eacea68e511b0d1089fdb21c7a5b	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
