class_key	class	registry_name	census_scope	family	parent_chain	parent_status	parent_evidence_key	registry_site_va	registry_file_offset	name_va	name_file_offset	id_global_va	getter_va	getter_file_offset	vtable_va	vtable_file_offset	slot18_target_va	slot18_pointer_file_offset	slot1c_target_va	slot1c_pointer_file_offset	slot34_target_va	slot34_pointer_file_offset	slot34_role	codec_slot	codec_target_va	codec_role	primary_table_size	next_vtable_va	next_vtable_class	boundary_status	decorated_type_name	type_descriptor_va	type_descriptor_file_offset	type_descriptor_name_hits	census_status	evidence_key	source	blocker	required_next_evidence	image_sha256
2dd2cd04332bbc4783d63dda04058f4bd00680d57975ba5f43f58fed5f90151d	CollectionBookAttr	CollectionBookAttr	REGISTRY_EMBEDDED_STATE_DEPENDENCY	AttrRelated	PcRefObject>Attribute>DBAttribute>CollectionBookAttr	PROVEN_EXACT	221510b80ced8033afc88d2e5f06a7e12900dbc532ea47540e3b7c67890f9f4a	0x00BFEF20	0x007FE320	0x00F3D738	0x00B3BB38	0x01086850	0x006A98A0	0x002A8CA0	0x00F3D650	0x00B3BA50	0x0043BB80	0x00B3BA68	0x006A9480	0x00B3BA6C	0x006A9CA0	0x00B3BA84	PAIRED_W_R_FIELD_CODEC	+0x34	0x006A9CA0	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVCollectionBookAttr@@	0x0101C498	0x00C19C98	1	REGISTRY_VTABLE_CODEC_LINKED	34ffce10875791a6324805deab6a402eac818c14604c2596941bd16d4e4c8d22	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_COLLECTION_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
17fe56f73fa26c18fdd2e755b9bef29640ea14aafd9b1467b2d2ad65e99844c1	CollectionBookModule_Client	CollectionBookModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>CollectionBookModule_Client	PROVEN_EXACT	52011bd68fc0430ed7a7ad3c870a4e57944121b8c1a2302756ebdf3607590a02	0x00BFF140	0x007FE540	0x00F3D924	0x00B3BD24	0x0108689C	0x006AB400	0x002AA800	0x00F3D828	0x00B3BC28	0x00697870	0x00B3BC40	0x0073D360	0x00B3BC44	0x006AA2A0	0x00B3BC5C	NON_CODEC_ROUTINE	+0x34	0x006AA2A0	NON_CODEC_ROUTINE	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVCollectionBookModule_Client@@	0x0101C4BC	0x00C19CBC	1	REGISTRY_VTABLE_CODEC_LINKED	e51846a75304fa9c7605a70568d1cfc9938d396f02f4282ce60d6f05f873d338	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
82291d72721ded4d93c0cea4cd8bf072ae0a155fc18bb7708f0cda1848c54367	CollectionObjModule_Client	CollectionObjModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>CollectionObjModule_Client	PROVEN_EXACT	4d6c8babb9dac35e8e5188aff03e70e77c77fdc78ae1bf0bf8304d5e2a9bb483	0x00C022E0	0x008016E0	0x00F2D188	0x00B2B588	0x010878B8	0x006DF5F0	0x002DE9F0	0x00F40768	0x00B3EB68	0x006DDA70	0x00B3EB80	0x006DFC60	0x00B3EB84	0x006DD900	0x00B3EB9C	NON_CODEC_ROUTINE	+0x34	0x006DD900	NON_CODEC_ROUTINE	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVCollectionObjModule_Client@@	0x0101CACC	0x00C1A2CC	1	REGISTRY_VTABLE_CODEC_LINKED	b18f67c9a81c7d52b7d74fff6576612e885370d382d03fb1edf077b1259c1d17	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
08d2814f03c53ea537dc9f913b858689887192dad70446eb479b43c800712e13	CollectionObjPointAttr	CollectionObjPointAttr	REGISTRY_EMBEDDED_STATE_DEPENDENCY	AttrRelated	PcRefObject>Attribute>DBAttribute>CollectionObjPointAttr	PROVEN_EXACT	87585d1df4be95be1737dc46fe4dc216753de1492caae0ef7ad3138f0700d136	0x00C01DD0	0x008011D0	0x00F0E99C	0x00B0CD9C	0x01087614	0x006CBE60	0x002CB260	0x00F3F3C0	0x00B3D7C0	0x0043BB80	0x00B3D7D8	0x00463710	0x00B3D7DC	0x006CC110	0x00B3D7F4	PAIRED_W_R_FIELD_CODEC	+0x34	0x006CC110	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVCollectionObjPointAttr@@	0x0101C944	0x00C1A144	1	REGISTRY_VTABLE_CODEC_LINKED	3886faf99032e307816796b173a57a4f73c25d871c8df8fbef37f2d6843a4068	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_COLLECTION_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
efd680e610eb5ad9473b1e4e2f389cea8a6d9aa132f52bf6878609b518c5b126	CollectionPieceAttr	CollectionPieceAttr	REGISTRY_EMBEDDED_STATE_DEPENDENCY	AttrRelated	PcRefObject>Attribute>DBAttribute>CollectionPieceAttr	PROVEN_EXACT	851f00dab7184c47abfb3a27c286dbcd0394e7a8524785b1e32b9f74b7202366	0x00BFEEF0	0x007FE2F0	0x00F3D724	0x00B3BB24	0x01086848	0x006A8810	0x002A7C10	0x00F3D560	0x00B3B960	0x0043BB80	0x00B3B978	0x00463710	0x00B3B97C	0x006A8A40	0x00B3B994	PAIRED_W_R_FIELD_CODEC	+0x34	0x006A8A40	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVCollectionPieceAttr@@	0x0101C474	0x00C19C74	1	REGISTRY_VTABLE_CODEC_LINKED	b0a35ad3f570a39aa0ccc622f918b6fff192c5f8075d3b1aeb5ae43ae51d62b4	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_COLLECTION_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
2a4ab84a7a8f7c3557349f4f75f540924bbadf26268f3d229617b0d8b5ab00fb	CommunityModule_Client	CommunityModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>ClientModule>CommunityModule_Client	PROVEN_EXACT	4309863bf9c98ab6c16b3858c19f6f7821bdb72e13f55a813766c04651102e7e	0x00BF55A0	0x007F49A0	0x00F18854	0x00B16C54	0x01083EF0	0x00641FC0	0x002413C0	0x00F36338	0x00B34738	0x0063B6E0	0x00B34750	0x0073D360	0x00B34754	0x006398A0	0x00B3476C	NON_CODEC_ROUTINE	+0x34	0x006398A0	NON_CODEC_ROUTINE	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVCommunityModule_Client@@	0x0101BA88	0x00C19288	1	REGISTRY_VTABLE_CODEC_LINKED	2b56709568f05162f1ba5f3965f14dbcfcca261035149d8930c08f2948beab23	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
b41b7d0f639fdc901a76eb8df6e7c62db89d4b405066afe3c4d77f4dbc69845a	CrystalPlateAttr	CrystalPlateAttr	REGISTRY_ATTR_RELATED	AttrRelated	PcRefObject>Attribute>DBAttribute>CrystalPlateAttr	PROVEN_EXACT	679fb02fb9752e44173d5f63b767544cc8f94739c3ae66a4fea1a8dce1521cdb	0x00BFC540	0x007FB940	0x00F3B728	0x00B39B28	0x01086034	0x0068F270	0x0028E670	0x00F3B6D8	0x00B39AD8	0x0043BB80	0x00B39AF0	0x0068E820	0x00B39AF4	0x0068F030	0x00B39B0C	PAIRED_W_R_FIELD_CODEC	+0x34	0x0068F030	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVCrystalPlateAttr@@	0x0101B234	0x00C18A34	1	REGISTRY_VTABLE_CODEC_LINKED	9000e76cb1df3ed0673950af9721700f124e371b0e4ce36ee1d6d04f4c554146	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
ced4dfe92a9f0f1ac811c787c8a2c7dd2b4281a308b347895a165dde561ad3db	CrystalSlotAttr	CrystalSlotAttr	REGISTRY_ATTR_RELATED	AttrRelated	PcRefObject>Attribute>DBAttribute>CrystalSlotAttr	PROVEN_EXACT	53a4a00807ba32f2712239b21b767359f27c6ce53c0607a29ef194553071da10	0x00BFC520	0x007FB920	0x00F3B718	0x00B39B18	0x01086030	0x0068E3F0	0x0028D7F0	0x00F3B698	0x00B39A98	0x0043BB80	0x00B39AB0	0x0068E400	0x00B39AB4	0x0068E4C0	0x00B39ACC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0068E4C0	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVCrystalSlotAttr@@	0x0101B214	0x00C18A14	1	REGISTRY_VTABLE_CODEC_LINKED	210b1beab2fe9b0af711d1e94a71f0e6b3d92c7b6ffe8036d382e14b0c1d9b6b	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
7a3994b04dbe8ae1d7e1a68f6cedb83b3cdfa67229ec83ea4838b72c35d22ae2	CutinModule_Client	CutinModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>CutinModule_Client	PROVEN_EXACT	42930b9417c2249cd32cde878e455c1f26b47c3e2fa6bb16b6fb637f3decc1c0	0x00C0E010	0x0080D410	0x00F4A014	0x00B48414	0x0108AE8C	0x00766240	0x00365640	0x00F49FC8	0x00B483C8	0x00766130	0x00B483E0	0x0073D360	0x00B483E4	0x004CD2F0	0x00B483FC	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVCutinModule_Client@@	0x0101E54C	0x00C1BD4C	1	REGISTRY_VTABLE_CODEC_LINKED	a3415bee6b284bf98e54c91c8a6137fc939c7a0f43e89fc9191bb6c3d8f2e37e	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e8fe7860abac3257d6d8e6cdbc764b1c2a2eb3fccd7e18c80748c339da469c4c	DBAttribute	DBAttribute	REGISTRY_ATTR_RELATED	Attribute	PcRefObject>Attribute>DBAttribute	PROVEN_EXACT	bf4ba26a590ac62cf7caef29080b3d05ccaec6bf6143c48c547339794a02ec30	0x00BD9530	0x007D8930	0x00F0E8D0	0x00B0CCD0	0x010334B8	0x00467680	0x00066A80	0x00F0E890	0x00B0CC90	0x0043BB80	0x00B0CCA8	0x00463710	0x00B0CCAC	0x00467790	0x00B0CCC4	PAIRED_W_R_FIELD_CODEC	+0x34	0x00467790	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVDBAttribute@@	0x0101F368	0x00C1CB68	1	REGISTRY_VTABLE_CODEC_LINKED	9bf53fd21261697e020c63eef81188e198f7fc4b1e9d0cd7cd469c0b4781238b	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
9a44f1f2f1d36fcb0e50de9ad602583e5e3b122025a2a4e496668656584da7af	DailyActivityState	DailyActivityState	REGISTRY_EMBEDDED_STATE_DEPENDENCY	AttrRelated	PcRefObject>Attribute>DBAttribute>DailyActivityState	PROVEN_EXACT	b269a7861a735debba905ad64c110db2aaa644b8384495d87c05f28955e6966f	0x00BFD920	0x007FCD20	0x00F3C550	0x00B3A950	0x01086418	0x0069CD60	0x0029C160	0x00F3C510	0x00B3A910	0x0043BB80	0x00B3A928	0x00463710	0x00B3A92C	0x0069CB20	0x00B3A944	PAIRED_W_R_FIELD_CODEC	+0x34	0x0069CB20	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVDailyActivityState@@	0x0101AFE4	0x00C187E4	1	REGISTRY_VTABLE_CODEC_LINKED	e922f5c6ee5d80fa377d17191e27f7db541b24a2e912a1cbd19e4ecd3cae04da	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_ATTR_CONTAINER_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
b7f96f8d477e43bd2bdaadb1a6e42ec69c7a68774da14c3fd3ca5cd25add2eaa	DailyQuestAttr	DailyQuestAttr	REGISTRY_ATTR_RELATED	AttrRelated	PcRefObject>Attribute>DBAttribute>DailyQuestAttr	PROVEN_EXACT	8e40b81960d8b1001c7a8d1ab42419db4b2bf794540db4dec331771da38346d9	0x00BF1450	0x007F0850	0x00F3191C	0x00B2FD1C	0x010828C0	0x00602B10	0x00201F10	0x00F31880	0x00B2FC80	0x0043BB80	0x00B2FC98	0x00463710	0x00B2FC9C	0x00602810	0x00B2FCB4	PAIRED_W_R_FIELD_CODEC	+0x34	0x00602810	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVDailyQuestAttr@@	0x0101B684	0x00C18E84	1	REGISTRY_VTABLE_CODEC_LINKED	2468419de573c829970c57dcf204f5b66cbf6761f4ceb857086c9f7df7e04528	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_QUEST_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
1ef571e403ab593b00ec6f1facbea7f4fa2d49a578abd99d225a51d7a5d12cb2	DailyRewardAttr	DailyRewardAttr	REGISTRY_EMBEDDED_STATE_DEPENDENCY	AttrRelated	PcRefObject>Attribute>DBAttribute>DailyRewardAttr	PROVEN_EXACT	accd6d3d06354ae08f180c8193400d61a8c37a696d6439494647e24e5892027d	0x00BF7BE0	0x007F6FE0	0x00F37C64	0x00B36064	0x010844E0	0x0065CBA0	0x0025BFA0	0x00F37BE0	0x00B35FE0	0x0043BB80	0x00B35FF8	0x00463710	0x00B35FFC	0x0065CC20	0x00B36014	PAIRED_W_R_FIELD_CODEC	+0x34	0x0065CC20	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVDailyRewardAttr@@	0x0101BAF0	0x00C192F0	1	REGISTRY_VTABLE_CODEC_LINKED	eb6b0ca86b37a8284628071211658da2a1699153de430ebd2b1d480330b809a4	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, and PF_A2_DAILYREWARD_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
26dab139346f2d1ccbc166f9bd5bc1e294e22679647c2a8ff585e5b586bb9445	DailyRewardBagAttr	DailyRewardBagAttr	REGISTRY_EMBEDDED_STATE_DEPENDENCY	AttrRelated	PcRefObject>Attribute>DBAttribute>DailyRewardBagAttr	PROVEN_EXACT	b040b4c8e6d6cebe6743dc04062f468ac36100e6563bac6c2758a8d91817b8d6	0x00BF7C10	0x007F7010	0x00F37C74	0x00B36074	0x010844E8	0x0065D0E0	0x0025C4E0	0x00F37C20	0x00B36020	0x0043BB80	0x00B36038	0x006A9480	0x00B3603C	0x0065D4E0	0x00B36054	PAIRED_W_R_FIELD_CODEC	+0x34	0x0065D4E0	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVDailyRewardBagAttr@@	0x0101BB10	0x00C19310	1	REGISTRY_VTABLE_CODEC_LINKED	af1b14ea625ee49f57b5bdb0f00ec5a4bed43f6a685991b1afe17353a4b0e937	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, and PF_A2_DAILYREWARD_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
786b6727da8b2b0f0fbd77d50639a84616a830d3957fb9f76aae470362e550e1	DailyRewardModule_Client	DailyRewardModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>DailyRewardModule_Client	PROVEN_EXACT	6c628e052ffa7db704095a52780399b80aff6735c2806058faef335678acd69f	0x00BF83A0	0x007F77A0	0x00F37F74	0x00B36374	0x010848C0	0x006600D0	0x0025F4D0	0x00F37EA8	0x00B362A8	0x00697870	0x00B362C0	0x0073D360	0x00B362C4	0x004CD2F0	0x00B362DC	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVDailyRewardModule_Client@@	0x0101BB34	0x00C19334	1	REGISTRY_VTABLE_CODEC_LINKED	cf5e40cf6e25f2f6761531af9b25c1501c2ce0cf42179c946286638d37743521	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
71c788328dc5dc375fe31ea95d2b2e9e869cb6cb69ef2fbc41c075232c7b1505	DropThingModule_Client	DropThingModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>DropThingModule_Client	PROVEN_EXACT	417381be6bb8732e4ae8fff39b3251080018b611014d31c87fa21b7ad8111f5f	0x00BFFA40	0x007FEE40	0x00F0BAD0	0x00B09ED0	0x01086B54	0x006B0710	0x002AFB10	0x00F3DD38	0x00B3C138	0x00710440	0x00B3C150	0x0073D360	0x00B3C154	0x004CD2F0	0x00B3C16C	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVDropThingModule_Client@@	0x0101C238	0x00C19A38	1	REGISTRY_VTABLE_CODEC_LINKED	dae02ddd7ec3a7e49b3fc3385914d23a0c64cd40fdbd3bf0942ab5661c78b9a4	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
60484cb0d103f5112da3c73de9c0290a4ef61179949d49fc2738e8359ffb18c3	DyeingModule_Client	DyeingModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>DyeingModule_Client	PROVEN_EXACT	ad646d83c527360808e263712a7f58e894de07ae802b631b624a6cebcd86d823	0x00C00F20	0x00800320	0x00F3ED14	0x00B3D114	0x01087130	0x006C5AC0	0x002C4EC0	0x00F3EC78	0x00B3D078	0x00697870	0x00B3D090	0x0073D360	0x00B3D094	0x004CD2F0	0x00B3D0AC	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVDyeingModule_Client@@	0x0101C6CC	0x00C19ECC	1	REGISTRY_VTABLE_CODEC_LINKED	d9b05e40c4ff629e39630d3d779e8a447091da079bc98132f7f0e95eead7e6ef	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
739421663488abfcefd5e3ac2cf92793fab4df4bf50bf8652c85a97999f7c3a7	EnemySearchModule	EnemySearchModule	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>EnemySearchModule	PROVEN_EXACT	1ebada68b8d83ae7840812db720e138538e488f908ae8f32dbee7326a4a4df06	0x00C032F0	0x008026F0	0x00F410B4	0x00B3F4B4	0x01087B68	0x006EC9E0	0x002EBDE0	0x00F41068	0x00B3F468	0x006EC220	0x00B3F480	0x006EC3C0	0x00B3F484	0x004CD2F0	0x00B3F49C	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVEnemySearchModule@@	0x0101D5E8	0x00C1ADE8	1	REGISTRY_VTABLE_CODEC_LINKED	16b0747edbe31041fc9e6920560b2512c96a4581ff89142814e087ee1b11f0fd	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
7d4532a9e41204994cf48328e3ad2305d4bc5e1e6aacbfa4bbd7d1174c573116	EquipmentExtraAttr	EquipmentExtraAttr	REGISTRY_ATTR_RELATED	AttrRelated	UNKNOWN	UNKNOWN	93fee48983b65435c113f3f038ce4f221e951305956368cff564db9a155f8589	0x00BFBA50	0x007FAE50	0x00F3ACD8	0x00B390D8	0x01085D20	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	.?AVEquipmentExtraAttr@@	0x0101BBD4	0x00C193D4	1	RTTI_NAME_ONLY	9fb5af201223c156190aaeeb3d58243cae75065368177e137abc916c4340491b	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
79bbdbba87f55550e037b95a117fad6e6d586cbce478a835d62213d592a656e4	EquipmentModule	EquipmentModule	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>EquipmentModule	PROVEN_EXACT	ebba2736c33c6031f6391dc0a304d675b017b81cbb4d9d4a06913c2dab6bc669	0x00BFBDA0	0x007FB1A0	0x00F27294	0x00B25694	0x01085EE4	0x00689660	0x00288A60	0x00F3ADC8	0x00B391C8	0x00710440	0x00B391E0	0x0073D360	0x00B391E4	0x004CD2F0	0x00B391FC	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVEquipmentModule@@	0x0101BF9C	0x00C1979C	1	REGISTRY_VTABLE_CODEC_LINKED	184fa2893d184a18399a15ad1e865f0ca24403e79e53e0cbe46f6d28f5b1f991	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
6ba232969e27a5fb45b538efda7bd7f46a6575f116c8b1c63bde7fec72d92bfb	ExpressBagAttr	ExpressBagAttr	REGISTRY_ATTR_RELATED	AttrRelated	PcRefObject>Attribute>DBAttribute>ItemBagAttr>UnlimitBagAttr>ExpressBagAttr	PROVEN_EXACT	7740b3893b06b21739e6b9698a558e11502ca46ef96a742557533fe08d486f0c	0x00BD9830	0x007D8C30	0x00F0EBA0	0x00B0CFA0	0x01033580	0x0046B180	0x0006A580	0x00F0EB58	0x00B0CF58	0x0046E0A0	0x00B0CF70	0x0046D870	0x00B0CF74	0x00471830	0x00B0CF8C	PAIRED_W_R_FIELD_CODEC	+0x34	0x00471830	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVExpressBagAttr@@	0x0101D2FC	0x00C1AAFC	1	REGISTRY_VTABLE_CODEC_LINKED	35c694e4410091ace2383257cb0e51ef3ab1feae1de05f8b58bea29df3ed2bed	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ITEMBAG_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
