remaining_key	class	family	immediate_parent	parent_chain	parent_status	parent_evidence_key	priority	slot34_kind	codec_kind	codec_slot	codec_target_va	primary_table_size	next_vtable_va	next_vtable_class	boundary_status	detail_status	registry_site_va	id_global_va	getter_va	vtable_va	slot34_target_va	registry_stub_sha256	getter_sha256	vtable_span_sha256	registry_aggregate_sha256	vtable_aggregate_sha256	getter_aggregate_sha256	evidence_key	source	blocker	required_next_evidence	image_sha256
36c6e479f341164a9ee830d2690b13dda65efa0e90a88d2e97b02fe8efd07031	CVehicleAttr	AttrRelated	Attribute	PcRefObject>Attribute>CVehicleAttr	PROVEN_EXACT	cc76c9bddc8b013b081bca67ab6dce1ee3d0802e238f47b79bedd172d9c77f52	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x006E31A0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_OBJECT_WORLD_OVERLAY	0x00C028C0	0x010879BC	0x006E2DB0	0x00F40A80	0x006E31A0	c0eb1accbb8cf6e4834239e1491194caefe246d39736f83cfd388f27d0dfd10c	4677d7bbc849020acd9c6985fe229e47fd212841c25fcd81c3ecd68bf3dc5ed8	9dfcb5430d283bc17b70c789782046c090fb340a336bbec73f9f966abcab63b8	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	d7efb2d3c0a8d7f17ae72ea2428f4ca7ef5c59e28229c1d3a8deab133524eede	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_ATTR_CONTAINER_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
709d3ff5e2fe5bd403c25e9af04bbbf59e872ac7b937fd8e23f158cabfe21731	CWebGMModule	Module	Module	PcRefObject>Module>CWebGMModule	PROVEN_EXACT	4c70843c91220f429086a0e4f4b65e59def7b83c1287fdc3697db8bfe360a18d	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C0A4F0	0x010899F0	0x0073D3D0	0x00F47800	0x004CD2F0	9a1225f2dc5a5c534764edae4433961d6815d1d83c157a9216d09585474b8076	0f6a8fcfbb5d872e7bcfe1c1ffd0eb8f13002ec4d90f6e6d0ed89d7c6a92f205	942ba54f5a5f88bd8fa1d8879a3189db5a3465b58a8ac57096b3be86afb31cd9	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	4945f6748f35d7e062eaf2686a4d9edc1548c6f4f7aadb78ac1e5335feea9241	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
94b62a0e841e9d78f463f6da09c2de6514e81c05cba57a4f90a3b7168d670035	DailyActivityState	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>DailyActivityState	PROVEN_EXACT	b269a7861a735debba905ad64c110db2aaa644b8384495d87c05f28955e6966f	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0069CB20	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_PET_ACTIVITY_OVERLAY	0x00BFD920	0x01086418	0x0069CD60	0x00F3C510	0x0069CB20	38dfe989fcfb0fc64bf89ec91f483368d0ab6c57418f8571e24034d6602aef84	d239e68835a4c19feac6d0ed205b1d88466a65889c884f0ba18bb99aa4038fb3	6e7c3bac1c80aba92afb3d6ecdab7b740971fd7b02efe2fc876c628b163a8f7d	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	180c07035756631940351f42cd6aa037ecc933b3a82641ab84a128a44b1e55d3	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_ATTR_CONTAINER_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
1e65472422c4ef5e5da5c7e70d85e728890d3d932c42eef11d8517b0e6695543	DailyQuestAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>DailyQuestAttr	PROVEN_EXACT	78fa2ba81c676c01bb7c277e6f5c200d8854eed0ffb610b91bfcf18a1cec7678	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x00602810	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_QUEST_OVERLAY	0x00BF1450	0x010828C0	0x00602B10	0x00F31880	0x00602810	827913821374a838652bdcac1f73321f2888d219d41b53e44a39cb2ed033af75	184dd5860e8adf7336fe5620a7e4eba7813e7ac837f257bdb40a2eed06c7bf5e	e37ae3bb6d783d878753427d63d61805abb26beead8b778924a7c22dc9a43ab9	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	a048719f77a1a7517a71d42be618c6d68f6d1d7a8fa89bbf91483f3de7b20fb8	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_QUEST_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
30d3f3db65c7581b60fad7514ee5c6593892d876908621dc1aaf7613865aa156	DailyRewardAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>DailyRewardAttr	PROVEN_EXACT	c7e764a927f1557260d5ab642dce5e414c592e7db12b1ec32169eafb476a2aab	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0065CC20	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_DAILY_REWARD_OVERLAY	0x00BF7BE0	0x010844E0	0x0065CBA0	0x00F37BE0	0x0065CC20	939c5158afae109a833755380e2bca47317a6990137e7aed115fc15165059a83	7e6873ea3b44cac6604d29028eed07b391b5706cc42560b1e745f0c69672af0d	815e91cfbb36dc4ee4986595ff62c6fee9b90a651bc38f1a7a0100b9d2adf53a	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	362d738738438eec3a807a008bef32130fed8cb3118140240fb514e852367278	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, and PF_A2_DAILYREWARD_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
ce47b0bf338f11af9909d90405f8d693c214b3044714d9b6c192586c650d29ad	DailyRewardBagAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>DailyRewardBagAttr	PROVEN_EXACT	28f01556b40bc88f0bdc0a160ca846eec83f3345659b97bcee3f403f2be55318	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0065D4E0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_DAILY_REWARD_OVERLAY	0x00BF7C10	0x010844E8	0x0065D0E0	0x00F37C20	0x0065D4E0	0f6fea087097ae8019af30a564ecbcfcb06c9314cc72178b4e84296728e2bae5	5d6dc3f7142376e1119f997594a178f693f59a6baa14bce792ef2a465d93c868	5f81a49d4a8e473a65c2b7fbc5c8996221da9511f807c63ed3d19a9532859585	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	5cf542bdff3c3dc68e13e0139373655d7007fa1e8fa7180be722b3d0bbb61f90	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, and PF_A2_DAILYREWARD_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
9cc54e3b1c3ab4bf47161c727f2af2e4e4fc1a10860216e2ac56161ec47d21d3	DailyRewardModule_Client	Module	Module	PcRefObject>Module>DailyRewardModule_Client	PROVEN_EXACT	26b44c641f1fa28b55c800d32dacf6d00d06d5419f320440dee9dd6ea6101f21	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BF83A0	0x010848C0	0x006600D0	0x00F37EA8	0x004CD2F0	8b90d97fdb44ea27a518f4eda92b84b82c4ba211f95342f78362293240afe1e3	e0263f5682fe8b50ba9fc8f6ca89300ca02aec5e62c17369beba4357222530b7	a38ce2002f3be87cbd1cf6389359248e4b7e2afe0f4382f61bccf906e0b17c13	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	4187e5e37e8d195ac1818830175b5964bfecdd87b354470a1673346d379b5f70	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
57d82a1ee6705253c8213421279cdca7c7bb0df7a17b5454110af168cd7108e5	DBAttribute	Attribute	Attribute	PcRefObject>Attribute>DBAttribute	PROVEN_EXACT	bf4ba26a590ac62cf7caef29080b3d05ccaec6bf6143c48c547339794a02ec30	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x00467790	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_DBATTRIBUTE_OVERLAY	0x00BD9530	0x010334B8	0x00467680	0x00F0E890	0x00467790	043828ace40634f3b3d885a1e8cc2131325443df88c59967a7590f313ec2129b	7157c3f7b299d48e59e3a188d2c592aeeb3946b5a8001dcf2377905ee83fb44a	b84903b163f099547a6435448ca3e9599ae7361f66aa1e5cc4ebc6548fee649d	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	f210df3a4bd3c8ca4466d7429ce9db827af0e0d408a1d11901ae166b63e129f8	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
4ba6c80b30f2ffb5ed5688aa73a4fe669f62810855d581e24d91024f572a7589	DropThingModule_Client	Module	Module	PcRefObject>Module>DropThingModule_Client	PROVEN_EXACT	a195b7aa6c97f929c6448bf5132598ce60c96526247ccec5b42b52bcbdd65cf1	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BFFA40	0x01086B54	0x006B0710	0x00F3DD38	0x004CD2F0	aa4bc7ae5eb4b8d4936a679e5892e2b6adc261c036651afc30451b00ffead12e	2627e0f432b994ce8a849cb248510a207950d766a48bcdca5591fb256b52516e	2d76b1a38a2611b297458881f6e579521b4e01452f73efeead6436a0c5dc0586	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	5457920e51677f7ed3dfa034c60f52b34444ab1a3b915c7a348bd933b2fc92a7	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
5e44cfb8d4f35f351a2f5984ccbb89bf0c2af57db8c1a98eda0e729a8dd926d0	DyeingModule_Client	Module	Module	PcRefObject>Module>DyeingModule_Client	PROVEN_EXACT	8b389c6957cfae03d885fa377fec146ba64d80a8e754e07a4228b0467038f664	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C00F20	0x01087130	0x006C5AC0	0x00F3EC78	0x004CD2F0	c11413b95c1f7f816a04dc0e3acdf53bc8a26402bffbf94769e7435076d12b93	13f597cf65b35c2768078040abc17d413872707f33ceb8430eb0a6089d07d85a	fd4b4e4ae641106bc7a54b01111e7a78ee47d6feb2c0d927e1193e14eb677a34	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	42f2cfe9d6975c4d1ee9a8f467b794fcbc8f509de49210d7aadd83c5ecd2e4cc	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
762cba7daa5dec3e31b8eda2a7e8cbaaf4b34d2d143246b011322e3626328dc0	EnemySearchModule	Module	Module	PcRefObject>Module>EnemySearchModule	PROVEN_EXACT	cfccfb185da8f6d5923f9168532ae2f4058f150de405e85def2762f4ad47074b	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C032F0	0x01087B68	0x006EC9E0	0x00F41068	0x004CD2F0	bccf9a7d388bebdbdf021326b09952f3481d3f65c4b2997554f7c88c9463c304	4ff3a99f4711a7ac045ec2054fa9e7d3e2b58a3f8100dece421a1eae828afa10	8661c9517f31fab4bc220a18b494fa58897546c62ea21d70109acd9336eabb54	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	3a9d08a1356c9482bfcd3d687bac6f960aea9a6f3d646b625878bbdfb51b1161	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
6bded5a0fd8c64b016af65091fbf0d9d2a99d97c012cb1336b3dc0e03b155e30	EquipmentExtraAttr	AttrRelated	UNKNOWN	UNKNOWN	UNKNOWN		P3_RECOVERY	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	STRUCTURAL_CENSUS_ONLY	0x00BFBA50	0x01085D20	UNKNOWN	UNKNOWN	UNKNOWN	6c641030a66f5ccb4708dbb376aa69fe9db1a3a07ee485919e93dbfdffa7679c	N/A	N/A	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	N/A	N/A	7f7030ac10a42f75df82e92f620d920a507cf535bc32282ffccde96cb2a651c4	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
7e020077c8fa5de60cb37b404673c29167f5dee1eaab7f7bc47efdf2acb09e73	EquipmentModule	Module	Module	PcRefObject>Module>EquipmentModule	PROVEN_EXACT	6ffba4e11b0756adc9fd30f2d83a67eac84e1ae82b8e51e80d19edac400b4d9f	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BFBDA0	0x01085EE4	0x00689660	0x00F3ADC8	0x004CD2F0	35e167ca244db1bb3c5c10bf23ccbaeff0a023f689751f92fb9496365c63c5c6	47b79a618521528407e4bef7a9a3a530c8b861686e120d9d4613c47adbd3fc3f	5ab8cc1a58617becb75f75d27a201d75bf9bff1df9a07a48fcafc97bb6575afb	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	c3a5b8af6734405585d75ef4ea0c481e3bfadb65dbaaac2936ae767115974714	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
7ade74313facd5595cdd538090ae580c567c6e15b012aec274da41ab065b601d	Express_ClientGetExpressItemAttrsVital	AttrRelated	Express_BasicVtial	UNKNOWN_RUNTIME_ROOT>VitalData>Express_BasicVtial>Express_ClientGetExpressItemAttrsVital	PROVEN_EXACT	d7dd85f6635dde8ee91d12573a9a5f989c498994c47896636adee9015304ce79	P0_STATE_CODEC	OUTSIDE_PRIMARY_VTABLE	PAIRED_W_R_FIELD_CODEC	+0x18	0x006E8920	0x24	0x00F40CE4	Express_ClientSendExpressVital	PROVEN_EXACT_ADJACENT_VTABLE_BOUNDARY	DECODED_IN_EXPRESS_GET_OVERLAY	0x00C02BF0	0x01087AA8	0x006E5460	0x00F40CBC	0x006E5740	664223ae773c8f1fc115e54a9ca20575c2eaa3cb210962b4de3ba1efb6797113	ee5fe5fa916e6c8ee5988e85c00afd7e85cb349330c5ed536a7887b060293282	6675f67e0e3a6f57c24cfdfa8655a365bbbb8e32c007fc631b8c67ab4d65868a	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	62821878a40d6c16510fb592770e06c52a8a13eb5fde79893d5612659dff3ebd	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
f8a8c1ec548b9c4f37e5552390b12262505ec9b8113d7b63a6d291eca2e13110	ExpressBagAttr	AttrRelated	UnlimitBagAttr	PcRefObject>Attribute>DBAttribute>ItemBagAttr>UnlimitBagAttr>ExpressBagAttr	PROVEN_EXACT	09b624c5b6d62bd05a630cd78e8973c4bff5e0c70b1e499496ce3d379be2f311	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x00471830	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_ITEMBAG_OVERLAY	0x00BD9830	0x01033580	0x0046B180	0x00F0EB58	0x00471830	2451f71b68c1f0fcd96684b225aa018e73c7218e83de07e3a2e74e537e720810	e8f82bc42ad48cb97e8f687930d9d77d3e1a69f76e47854c0f18a71a15ed481d	f916bd84250a01740229b908b411920ac205698a307c992decd1af349006a615	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	93f945ca40f4a04eec797bca735dfd28514d956a71e3d49801bf7b13b8561a45	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ITEMBAG_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
ae2fe2193dea42ed17e6110e1acbb1228e59b22b6f4b71d202ec3be7b628f8ae	ExpressCountAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>ExpressCountAttr	PROVEN_EXACT	0ab4b2c74f515fb0ec6d15971419bb2484c072412bac0ef105fd40e1d3f1b0ad	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x006E3990	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_EXPRESS_COUNT_OVERLAY	0x00C029A0	0x010879EC	0x006E3740	0x00F40B30	0x006E3990	e84015d6a03d8b93eb782bacb73766d038b581ea43fb5c462a274271bf6c8984	0fd645a646dc86e3363c0bd343ded3433fe6ccb64afe5ece60656c807976bf05	408ee34de5821636c0eb843db9cfcb8cc5d0e952e80eaa602ec0b881ff442c6a	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	8faea5d383c7ff9413bafdda30a8f105934659d89c8f995cb849f4203b00b493	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ATTR_FIELD_DELTA.tsv; PF_ATTR_DATA_BINDINGS.tsv keeps EXPRESS_TIMES separate	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
339d589b331953ef1573170fcdb7a14d81d384de45b9f2c30c9eaef589b24192	ExpressModule_Client	Module	Module	PcRefObject>Module>ExpressModule_Client	PROVEN_EXACT	07da04757d783729d78585e57efbeb2050542ee41a7cc4ade2d009113f246f2e	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x006E4630	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C02B70	0x01087A34	0x006E7330	0x00F40D20	0x006E4630	01df4206784979f9b5026696e668b2248f46d74da8b09e450bfe878917fdaeec	77a2f54aa49c08ffc4d149a51c0cd5c5560ccd1dbb7700dc11c5273447280f16	b777c0e1096089e99f2642d3d8f125ca1d39d9349c12a118e3e0801cd21dca50	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	a3427a04717be45f4aaf5c458a3504db65c836712c47df06dca1bb9ee7d34167	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e8bf5e4a5472cfbe6002278f56b795fb009464628cd0ac43f70a9cd2b8799789	FightingDropModule_Client	Module	ClientModule	PcRefObject>Module>ClientModule>FightingDropModule_Client	PROVEN_EXACT	1707ed9c6413b87d43ab28333e2c6f1c6875f545ab32a2a9873182493f0ffc1d	P3_RECOVERY	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	CUSTOM_REFLECTION_PARENT_ONLY_NO_CANONICAL_A1_WIRE_SURFACE	0x00C088D0	0x01089148	UNKNOWN	UNKNOWN	UNKNOWN	e90f655c09a2385074f2d995fdde370d86c68ac908cb1e6f54ede71465a68328	N/A	N/A	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	N/A	N/A	4dfd325c4b484521133b36559c6494c947098847440a543fd9f2bce623b972b8	IMAGE	NO_CANONICAL_A1_WIRE_SURFACE_FOUND_BY_EXACT_GETTER_VTABLE_SLOT_CENSUS	exact concrete wire getter/vtable/serializer or receiver/producer path; do not treat custom reflection descriptor vtable 0x00F36384 as wire	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
