n_ID	s_NAME	s_COMMON	s_EQUIPED	s_USED
10095	Cupid-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Cupid-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10096	Cupid-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Cupid-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10097	War Machine-Headdress	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Mystic Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [War Machine-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10098	War Machine-Armor	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Mystic Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [War Machine-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10099	War Machine-Legging	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Mystic Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [War Machine-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10100	Voodoo Priest-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Voodoo Priest-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10101	Voodoo Priest-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Voodoo Priest-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10102	Voodoo Priest-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Voodoo Priest-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10103	Burst Method-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Burst Method-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10104	Burst Method-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Burst Method-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10105	Burst Method-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Burst Method-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10106	Night Wizard-Headdress	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Arcane Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [Night Wizard-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10107	Night Wizard-Armor	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Arcane Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [Night Wizard-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10108	Night Wizard-Legging	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Arcane Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [Night Wizard-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10109	Bard Poet-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Bard Poet-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10110	Bard Poet-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Bard Poet-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10111	Bard Poet-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Bard Poet-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10112	God Fire-Headdress	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Mystic Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [God Fire-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10113	God Fire-Armor	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Mystic Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [God Fire-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10114	God Fire-Legging	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Mystic Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [God Fire-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10115	Heaven Beast Armor-Headdress	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Old Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [Heaven Beast Armor-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10116	Heaven Beast Armor-Armor	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Old Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [Heaven Beast Armor-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10117	Heaven Beast Armor-Legging	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Old Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [Heaven Beast Armor-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10118	Purgatory Of Flower-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Purgatory Of Flower-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10119	Purgatory Of Flower-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Purgatory Of Flower-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10120	Purgatory Of Flower-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Purgatory Of Flower-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10121	Abyss Armor-Headdress	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Mystic Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [Abyss Armor-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10122	Abyss Armor-Armor	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Mystic Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [Abyss Armor-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10123	Abyss Armor-Legging	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Mystic Capsule จะมีโอกาสได้รับ		เมื่อใช้สามารถนำ [Abyss Armor-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10124	Blue Wind-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้จะเก็บ [Blue Wind-Headdress] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10125	Blue Wind-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้จะเก็บ [Blue Wind-Armor] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10126	Blue Wind-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้จะเก็บ [Blue Wind-Legging] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10127	Concentration Walker-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Concentration Walker-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10128	Concentration Walker-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Concentration Walker-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10129	Concentration Walker-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Concentration Walker-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10130	Water Light Monk-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Water Light Monk-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10131	Water Light Monk-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Water Light Monk-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10132	Water Light Monk-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Water Light Monk-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10133	Silver Knight Army-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Silver Knight Army-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10134	Silver Knight Army-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Silver Knight Army-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10135	Silver Knight Army-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Silver Knight Army-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10136	Guard Phantom-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Guard Phantom-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10137	Guard Phantom-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Guard Phantom-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10138	Guard Phantom-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Guard Phantom-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10139	Red Dance Feather-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Red Dance Feather-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10140	Red Dance Feather-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Red Dance Feather-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10141	Red Dance Feather-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Red Dance Feather-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10142	Swimming Singer-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Swimming Singer-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10143	Swimming Singer-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Swimming Singer-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10144	Swimming Singer-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Swimming Singer-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10145	Hunting Devil Horn-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Hunting Devil Horn-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10146	Hunting Devil Horn-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Hunting Devil Horn-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10147	Hunting Devil Horn-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Hunting Devil Horn-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10148	Fire Warsong-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Fire Warsong-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10149	Fire Warsong-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Fire Warsong-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10150	Fire Warsong-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Fire Warsong-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10151	Sacrifice Of Hand-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Sacrifice Of Hand-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10152	Sacrifice Of Hand-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Sacrifice Of Hand-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10153	Sacrifice Of Hand-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Sacrifice Of Hand-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10154	Yellow Ghost Witch-Headdress	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Yellow Ghost Witch-Headdress] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10155	Yellow Ghost Witch-Armor	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Yellow Ghost Witch-Armor] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10156	Yellow Ghost Witch-Legging	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Yellow Ghost Witch-Legging] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
10157	Guard-Headdress	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Old Capsule จะมีโอกาสได้รับ		เมื่อใช้จะเก็บ [Guard-Headdress] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10158	Guard-Armor	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Old Capsule จะมีโอกาสได้รับ		เมื่อใช้จะเก็บ [Guard-Armor] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10159	Guard-Legging	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Old Capsule จะมีโอกาสได้รับ		เมื่อใช้จะเก็บ [Guard-Legging] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10160	Flame Cross-Headdress	ประเภทชั้นเก็บของ：รูปลักษณ์		เมื่อใช้จะเก็บ [Flame Cross-Headdress] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10161	Flame Cross-Armor	ประเภทชั้นเก็บของ：รูปลักษณ์		เมื่อใช้จะเก็บ [Flame Cross-Armor] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10162	Flame Cross-Legging	ประเภทชั้นเก็บของ：รูปลักษณ์		เมื่อใช้จะเก็บ [Flame Cross-Legging] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10163	Indigo Guard-Headdress	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Old Capsule จะมีโอกาสได้รับ		เมื่อใช้จะเก็บ [Indigo Guard-Headdress] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10164	Indigo Guard-Armor	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Old Capsule จะมีโอกาสได้รับ		เมื่อใช้จะเก็บ [Indigo Guard-Armor] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10165	Indigo Guard-Legging	ประเภทชั้นวางของ: รูปลักษณ์ เปิด Old Capsule จะมีโอกาสได้รับ		เมื่อใช้จะเก็บ [Indigo Guard-Legging] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10166	Prisoner-Headdress	ประเภทชั้นเก็บของ：รูปลักษณ์		เมื่อใช้จะเก็บ [Prisoner-Headdress] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10167	Prisoner-Armor	ประเภทชั้นเก็บของ：รูปลักษณ์		เมื่อใช้จะเก็บ [Prisoner-Armor] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10168	Prisoner-Legging	ประเภทชั้นเก็บของ：รูปลักษณ์		เมื่อใช้จะเก็บ [Prisoner-Legging] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10169	Freedom-Headdress	ประเภทชั้นเก็บของ：รูปลักษณ์		เมื่อใช้จะเก็บ [Freedom-Headdress] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10170	Freedom-Armor	ประเภทชั้นเก็บของ：รูปลักษณ์		เมื่อใช้จะเก็บ [Freedom-Armor] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10171	Freedom-Legging	ประเภทชั้นเก็บของ：รูปลักษณ์		เมื่อใช้จะเก็บ [Freedom-Legging] ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10172	Red Flame Armor-Headdress	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Red Flame Armor-Headdress] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10173	Red Flame Armor-Armor	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Red Flame Armor-Armor] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10174	Red Flame Armor-Legging	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Red Flame Armor-Legging] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10175	Curse Of Graveyard-Headdress	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Curse Of Graveyard-Headdress] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10176	Curse Of Graveyard-Armor	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Curse Of Graveyard-Armor] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10177	Curse Of Graveyard-Legging	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Curse Of Graveyard-Legging] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10178	Ice Beast Tooth-Headdress	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Ice Beast Tooth-Headdress] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10179	Ice Beast Tooth-Armor	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Ice Beast Tooth-Armor] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10180	Ice Beast Tooth-Legging	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Ice Beast Tooth-Legging] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10181	Holy Knight-Headdress	ประเภทตู้เก็บของ: รูปลักษณ์	ไอเทมสำหรับทดสอบใช้ภายใน ห้ามนำออก!!	เมื่อใช้จะนำ [Holy Knight-Headdress] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10182	Holy Knight-Armor	ประเภทตู้เก็บของ: รูปลักษณ์	ไอเทมสำหรับทดสอบใช้ภายใน ห้ามนำออก!!	เมื่อใช้จะนำ [Holy Knight-Armor] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10183	Holy Knight-Legging	ประเภทตู้เก็บของ: รูปลักษณ์	ไอเทมสำหรับทดสอบใช้ภายใน ห้ามนำออก!!	เมื่อใช้จะนำ [Holy Knight-Legging] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10184	Van Helsing-Headdress	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Van Helsing-Headdress] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10185	Van Helsing-Armor	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Van Helsing-Armor] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10186	Van Helsing-Legging	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Van Helsing-Legging] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10187	Assassin Ferraiolone-Headdress	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Assassin Ferraiolone-Headdress] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10188	Assassin Ferraiolone-Armor	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Assassin Ferraiolone-Armor] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10189	Assassin Ferraiolone-Legging	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Assassin Ferraiolone-Legging] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10190	Gunslinger Cowboy-Headdress	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Gunslinger Cowboy-Headdress] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10191	Gunslinger Cowboy-Armor	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Gunslinger Cowboy-Armor] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10192	Gunslinger Cowboy-Legging	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Gunslinger Cowboy-Legging] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10193	Gunslinger Sheriff-Headdress	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Gunslinger Sheriff-Headdress] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10194	Gunslinger Sheriff-Armor	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Gunslinger Sheriff-Armor] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10195	Gunslinger Sheriff-Legging	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Gunslinger Sheriff-Legging] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10196	Pirates Elegy-Headdress	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Pirates Elegy-Headdress] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10197	Pirates Elegy-Armor	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Pirates Elegy-Armor] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
10198	Pirates Elegy-Legging	ประเภทตู้เก็บของ: รูปลักษณ์		เมื่อใช้จะนำ [Pirates Elegy-Legging] ใส่ลงในตู้เก็บของ เมื่อเก็บแล้วสามารถสวมใส่ได้
12001	Goggle	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Goggle] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12002	Antelope Red Horn	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Antelope Red Horn] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12003	Beast Bone Face	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Beast Bone Face] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12004	Guawa Ornament	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Guawa] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12005	Seven herb	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Seven herb] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12201	Purple Snake Wing	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Purple Snake Wing] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12202	Gold Midge Wing	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Gold Midge Wing] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12203	Jet Equipment	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Jet Equipment] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12204	Little Angel	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Little Angel] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12205	Tiamat Wing	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Tiamat Wing] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12206	Velvet Long Ears	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Velvet Long Ears] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12207	Bat Wing Ears	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Bat Wing Ears] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12208	Dust Mask	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Dust Mask] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12209	Fam Thin Wing	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Fam Thin Wing] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
12210	Skysea Fin	ประเภทชั้นเก็บของ: รูปลักษณ์		เมื่อใช้สามารถนำ [Skysea Fin] เก็บใส่ชั่นวางของ เมื่อเก็บแล้ว สามารถสวมใส่ได้
