n_ID	s_NAME	s_ID_ICON	s_ID_MODEL_PARTS	n_ID_MODEL	n_ID_MAP	n_DROPMODEL_TYPE	s_MODEL_EFFECT	n_TAG_TRADE	n_QUALITY	n_ITEMLV	n_CONDITION_LV	n_CONDITION_GENDER	n_CONDITION_CLASS	n_CONDITION_CAMPS	n_CONDITION_SKILL	n_CONDITION_SKILLLV	n_ICONSLOT	n_EQUIPSLOT	n_EQUIPTYPE	n_EQUIPTYPE_EFFECT	n_TAG_LOOT	s_TAG_EXTRA	n_ID_USAGE	n_CD	n_PRICE_BUY	n_PRICE_VENDER	n_QUATITY_STACK	s_ITEM_EXIST	n_ID_BUFF	s_EQUIPFX	s_VARYDATA	n_BROADCAST	n_BROADCAST_QUANTITY	n_AVATAR_ADMIX	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
90034	自訂轉蛋34	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90035	自訂轉蛋35	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90036	自訂轉蛋36	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90037	自訂轉蛋37	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90038	自訂轉蛋38	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90039	自訂轉蛋39	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90040	自訂轉蛋40	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90041	自訂轉蛋41	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90042	自訂轉蛋42	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90043	自訂轉蛋43	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90044	自訂轉蛋44	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90045	自訂轉蛋45	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90046	自訂轉蛋46	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90047	自訂轉蛋47	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90048	自訂轉蛋48	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90049	自訂轉蛋49	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90050	自訂轉蛋50	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90051	自訂轉蛋51	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90052	自訂轉蛋52	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90053	自訂轉蛋53	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90054	自訂轉蛋54	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90055	自訂轉蛋55	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90056	自訂轉蛋56	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90057	自訂轉蛋57	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90058	自訂轉蛋58	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90059	自訂轉蛋59	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90060	自訂轉蛋60	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90061	自訂轉蛋61	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90062	自訂轉蛋62	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90063	自訂轉蛋63	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90064	自訂轉蛋64	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90065	自訂轉蛋65	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90066	自訂轉蛋66	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90067	自訂轉蛋67	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90068	自訂轉蛋68	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90069	自訂轉蛋69	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90070	自訂轉蛋70	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90071	自訂轉蛋71	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90072	自訂轉蛋72	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90073	自訂轉蛋73	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90074	自訂轉蛋74	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90075	自訂轉蛋75	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90076	自訂轉蛋76	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90077	自訂轉蛋77	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90078	自訂轉蛋78	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90079	自訂轉蛋79	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90080	自訂轉蛋80	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90081	自訂轉蛋81	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90082	自訂轉蛋82	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90083	自訂轉蛋83	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90084	自訂轉蛋84	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90085	自訂轉蛋85	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90086	自訂轉蛋86	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90087	自訂轉蛋87	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90088	自訂轉蛋88	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90089	自訂轉蛋89	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90090	自訂轉蛋90	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90091	自訂轉蛋91	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90092	自訂轉蛋92	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90093	自訂轉蛋93	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90094	自訂轉蛋94	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90095	自訂轉蛋95	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90096	自訂轉蛋96	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90097	自訂轉蛋97	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90098	自訂轉蛋98	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90099	自訂轉蛋99	ICON_BAG_003_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90100	自訂轉蛋100	ICON_BAG_003_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
95041	臉1.1	ICON_EGG_000_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;1;400	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95042	臉1.2	ICON_EGG_000_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;1;401	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95043	臉1.3	ICON_EGG_000_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;1;402	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95044	臉1.4	ICON_EGG_000_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;1;403	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95045	臉2.1	ICON_EGG_000_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;1;500	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95046	臉2.2	ICON_EGG_000_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;1;501	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95047	臉2.3	ICON_EGG_000_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;1;502	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95048	臉2.4	ICON_EGG_000_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;1;503	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95049	臉2.5	ICON_EGG_000_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;1;504	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95051	瞳1	ICON_EGG_000_001		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;2;000	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95052	瞳2	ICON_EGG_000_001		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;2;100	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95053	瞳3	ICON_EGG_000_001		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;2;200	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95054	瞳4	ICON_EGG_000_001		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;2;300	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95055	瞳5	ICON_EGG_000_001		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;2;400	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95061	髮型1	ICON_EGG_000_002		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;021	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95062	髮型2	ICON_EGG_000_002		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;022	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95063	髮型3	ICON_EGG_000_002		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;023	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95064	髮型4	ICON_EGG_000_002		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;024	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95065	髮型5	ICON_EGG_000_002		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;025	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95066	髮型6	ICON_EGG_000_002		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;026	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95067	髮型7	ICON_EGG_000_002		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;027	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95068	髮型8	ICON_EGG_000_002		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;028	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95069	髮型9	ICON_HR_029_000_M		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;029	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95070	髮型10	ICON_HR_030_000_M		0	0	0		14	3	1	0	0	0	0	0	0	0	0	0	0	0	54;3;030	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95071	染髮劑-紅	ICON_HR_029_000		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;4;000	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95072	染髮劑-紫	ICON_HR_029_001		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;4;001	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95073	染髮劑-黃	ICON_HR_029_002		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;4;002	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95074	染髮劑-銀	ICON_HR_029_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;4;003	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95075	染髮劑-黑	ICON_HR_029_004		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;4;004	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95076	染髮劑-藍	ICON_HR_029_005		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;4;005	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95077	染髮劑-綠	ICON_HR_029_006		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;4;006	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95081	膚色1	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;1	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95082	膚色2	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;2	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95083	膚色3	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;3	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95084	膚色4	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;4	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95085	膚色5	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;5	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95086	膚色6	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;6	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95087	膚色7	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;7	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95088	膚色8	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;8	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95089	膚色9	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;9	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95090	膚色10	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;10	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95091	膚色11	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;11	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95092	膚色12	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;12	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95093	膚色13	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;13	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95094	膚色14	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;14	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95095	膚色15	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;15	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95096	膚色16	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;16	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95097	膚色17	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;17	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95098	膚色18	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;18	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95099	膚色19	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;19	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95100	膚色20	ICON_EGG_000_003		0	0	0		0	3	1	0	0	0	0	0	0	0	0	0	0	0	54;5;20	836	0	10	1	25		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95201	高級LV.1洗煉卷	ICON_SCROLL_000_001		0	0	0		14	2	1	1	0	0	0	0	0	0	0	0	0	0	55;1;50	0	0	1	1	999		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95202	特級LV.1洗煉卷	ICON_SCROLL_000_001		0	0	0		14	2	1	1	0	0	0	0	0	0	0	0	0	0	55;1;100	0	0	1	1	999		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95203	高級LV.2洗煉卷	ICON_SCROLL_000_002		0	0	0		14	2	1	1	0	0	0	0	0	0	0	0	0	0	55;2;50	0	0	1	1	999		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95204	特級LV.2洗煉卷	ICON_SCROLL_000_002		0	0	0		14	2	1	1	0	0	0	0	0	0	0	0	0	0	55;2;100	0	0	1	1	999		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95205	高級LV.3洗煉卷	ICON_SCROLL_000_003		0	0	0		14	2	1	1	0	0	0	0	0	0	0	0	0	0	55;3;50	0	0	1	1	999		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
95206	特級LV.3洗煉卷	ICON_SCROLL_000_003		0	0	0		14	2	1	1	0	0	0	0	0	0	0	0	0	0	55;3;100	0	0	1	1	999		0			0	0	0	0.00.0000	0.00.0000	0.00.0000	0.00.0000
