source	table	col_index	col_name	type	size	offset
CONSTDATA_TH	ITEM_ITEMMALL	16	n_CONDITION_SKILLLV	0	4	64
CONSTDATA_TH	ITEM_ITEMMALL	17	n_ICONSLOT	0	4	68
CONSTDATA_TH	ITEM_ITEMMALL	18	n_EQUIPSLOT	0	4	72
CONSTDATA_TH	ITEM_ITEMMALL	19	n_EQUIPTYPE	0	4	76
CONSTDATA_TH	ITEM_ITEMMALL	20	n_EQUIPTYPE_EFFECT	0	4	80
CONSTDATA_TH	ITEM_ITEMMALL	21	n_TAG_LOOT	0	4	84
CONSTDATA_TH	ITEM_ITEMMALL	22	s_TAG_EXTRA	3	4	88
CONSTDATA_TH	ITEM_ITEMMALL	23	n_ID_USAGE	0	4	92
CONSTDATA_TH	ITEM_ITEMMALL	24	n_CD	0	4	96
CONSTDATA_TH	ITEM_ITEMMALL	25	n_PRICE_BUY	0	4	100
CONSTDATA_TH	ITEM_ITEMMALL	26	n_PRICE_VENDER	0	4	104
CONSTDATA_TH	ITEM_ITEMMALL	27	n_QUATITY_STACK	0	4	108
CONSTDATA_TH	ITEM_ITEMMALL	28	s_ITEM_EXIST	3	4	112
CONSTDATA_TH	ITEM_ITEMMALL	29	n_ID_BUFF	0	4	116
CONSTDATA_TH	ITEM_ITEMMALL	30	s_EQUIPFX	3	4	120
CONSTDATA_TH	ITEM_ITEMMALL	31	s_VARYDATA	3	4	124
CONSTDATA_TH	ITEM_ITEMMALL	32	n_BROADCAST	0	4	128
CONSTDATA_TH	ITEM_ITEMMALL	33	n_BROADCAST_QUANTITY	0	4	132
CONSTDATA_TH	ITEM_ITEMMALL	34	n_AVATAR_ADMIX	0	4	136
CONSTDATA_TH	ITEM_ITEMMALL	35	s_HK_VER	3	4	140
CONSTDATA_TH	ITEM_ITEMMALL	36	s_TC_VER	3	4	144
CONSTDATA_TH	ITEM_ITEMMALL	37	s_JP_VER	3	4	148
CONSTDATA_TH	ITEM_ITEMMALL	38	s_TH_VER	3	4	152
CONSTDATA_TH	ITEM_QUEST	0	n_ID	0	4	0
CONSTDATA_TH	ITEM_QUEST	1	s_NAME	3	4	4
CONSTDATA_TH	ITEM_QUEST	2	s_ID_ICON	3	4	8
CONSTDATA_TH	ITEM_QUEST	3	s_ID_MODEL_PARTS	3	4	12
CONSTDATA_TH	ITEM_QUEST	4	n_ID_MODEL	0	4	16
CONSTDATA_TH	ITEM_QUEST	5	n_ID_MAP	0	4	20
CONSTDATA_TH	ITEM_QUEST	6	n_DROPMODEL_TYPE	0	4	24
CONSTDATA_TH	ITEM_QUEST	7	s_MODEL_EFFECT	3	4	28
CONSTDATA_TH	ITEM_QUEST	8	n_TAG_TRADE	0	4	32
CONSTDATA_TH	ITEM_QUEST	9	n_QUALITY	0	4	36
CONSTDATA_TH	ITEM_QUEST	10	n_ITEMLV	0	4	40
CONSTDATA_TH	ITEM_QUEST	11	n_CONDITION_LV	0	4	44
CONSTDATA_TH	ITEM_QUEST	12	n_CONDITION_GENDER	0	4	48
CONSTDATA_TH	ITEM_QUEST	13	n_CONDITION_CLASS	0	4	52
CONSTDATA_TH	ITEM_QUEST	14	n_CONDITION_CAMPS	0	4	56
CONSTDATA_TH	ITEM_QUEST	15	n_CONDITION_SKILL	0	4	60
CONSTDATA_TH	ITEM_QUEST	16	n_CONDITION_SKILLLV	0	4	64
CONSTDATA_TH	ITEM_QUEST	17	n_ICONSLOT	0	4	68
CONSTDATA_TH	ITEM_QUEST	18	n_EQUIPSLOT	0	4	72
CONSTDATA_TH	ITEM_QUEST	19	n_EQUIPTYPE	0	4	76
CONSTDATA_TH	ITEM_QUEST	20	s_EQUIPTYPE_EFFECT	3	4	80
CONSTDATA_TH	ITEM_QUEST	21	n_TAG_LOOT	0	4	84
CONSTDATA_TH	ITEM_QUEST	22	s_TAG_EXTRA	3	4	88
CONSTDATA_TH	ITEM_QUEST	23	n_ID_USAGE	0	4	92
CONSTDATA_TH	ITEM_QUEST	24	n_CD	0	4	96
CONSTDATA_TH	ITEM_QUEST	25	n_PRICE_BUY	0	4	100
CONSTDATA_TH	ITEM_QUEST	26	n_PRICE_VENDER	0	4	104
CONSTDATA_TH	ITEM_QUEST	27	n_QUATITY_STACK	0	4	108
CONSTDATA_TH	ITEM_QUEST	28	s_ITEM_EXIST	3	4	112
CONSTDATA_TH	ITEM_QUEST	29	n_ID_BUFF	0	4	116
CONSTDATA_TH	ITEM_QUEST	30	s_EQUIPFX	3	4	120
CONSTDATA_TH	ITEM_QUEST	31	s_VARYDATA	3	4	124
CONSTDATA_TH	ITEM_QUEST	32	n_BROADCAST	0	4	128
CONSTDATA_TH	ITEM_QUEST	33	n_BROADCAST_QUANTITY	0	4	132
CONSTDATA_TH	ITEM_QUEST	34	s_HK_VER	3	4	136
CONSTDATA_TH	ITEM_QUEST	35	s_TC_VER	3	4	140
CONSTDATA_TH	ITEM_QUEST	36	s_JP_VER	3	4	144
CONSTDATA_TH	ITEM_QUEST	37	s_TH_VER	3	4	148
CONSTDATA_TH	EQUIPMENT_ROOT	0	n_ID	0	4	0
CONSTDATA_TH	EQUIPMENT_ROOT	1	s_NAME	3	4	4
CONSTDATA_TH	EQUIPMENT_ROOT	2	n_EQUIPTYPE	0	4	8
CONSTDATA_TH	EQUIPMENT_ROOT	3	n_LVMIN	0	4	12
CONSTDATA_TH	EQUIPMENT_ROOT	4	n_LVMAX	0	4	16
CONSTDATA_TH	EQUIPMENT_ROOT	5	n_LINKITEM	0	4	20
CONSTDATA_TH	VARYDATA	0	n_ID	0	4	0
CONSTDATA_TH	VARYDATA	1	n_TYPE	0	4	4
CONSTDATA_TH	VARYDATA	2	n_VARYVALUE	0	4	8
CONSTDATA_TH	VARYDATA	3	f_PERCENTAGE	2	4	12
CONSTDATA_TH	ITEM_USING	0	n_ID	0	4	0
CONSTDATA_TH	ITEM_USING	1	n_PROPERTIES_USING	0	4	4
CONSTDATA_TH	ITEM_USING	2	n_USETYPE	0	4	8
CONSTDATA_TH	ITEM_USING	3	n_DELETETYPE	0	4	12
CONSTDATA_TH	ITEM_USING	4	n_Var_x	0	4	16
CONSTDATA_TH	ITEM_USING	5	n_Var_y	0	4	20
CONSTDATA_TH	ITEM_USING	6	f_Var_z	2	4	24
CONSTDATA_TH	ITEM_USING	7	s_Var_s	3	4	28
CONSTDATA_TH	ITEM_USING	8	s_note	3	4	32
CONSTDATA_TH	DROPS_EQUIPMENT	0	n_ID	0	4	0
CONSTDATA_TH	DROPS_EQUIPMENT	1	f_DROPS_RATE	2	4	4
CONSTDATA_TH	DROPS_EQUIPMENT	2	n_NUMBER_MIN	0	4	8
CONSTDATA_TH	DROPS_EQUIPMENT	3	n_NUMBER_MAX	0	4	12
CONSTDATA_TH	DROPS_EQUIPMENT	4	n_ITEM_1	0	4	16
CONSTDATA_TH	DROPS_EQUIPMENT	5	n_WEIGHT_1	0	4	20
CONSTDATA_TH	DROPS_EQUIPMENT	6	n_ITEM_2	0	4	24
CONSTDATA_TH	DROPS_EQUIPMENT	7	n_WEIGHT_2	0	4	28
CONSTDATA_TH	DROPS_EQUIPMENT	8	n_ITEM_3	0	4	32
CONSTDATA_TH	DROPS_EQUIPMENT	9	n_WEIGHT_3	0	4	36
CONSTDATA_TH	DROPS_EQUIPMENT	10	n_ITEM_4	0	4	40
CONSTDATA_TH	DROPS_EQUIPMENT	11	n_WEIGHT_4	0	4	44
CONSTDATA_TH	DROPS_EQUIPMENT	12	n_ITEM_5	0	4	48
CONSTDATA_TH	DROPS_EQUIPMENT	13	n_WEIGHT_5	0	4	52
CONSTDATA_TH	DROPS_EQUIPMENT	14	n_ITEM_6	0	4	56
CONSTDATA_TH	DROPS_EQUIPMENT	15	n_WEIGHT_6	0	4	60
CONSTDATA_TH	DROPS_EQUIPMENT	16	n_ITEM_7	0	4	64
CONSTDATA_TH	DROPS_EQUIPMENT	17	n_WEIGHT_7	0	4	68
CONSTDATA_TH	DROPS_EQUIPMENT	18	n_ITEM_8	0	4	72
CONSTDATA_TH	DROPS_EQUIPMENT	19	n_WEIGHT_8	0	4	76
CONSTDATA_TH	DROPS_EQUIPMENT	20	n_ITEM_9	0	4	80
CONSTDATA_TH	DROPS_EQUIPMENT	21	n_WEIGHT_9	0	4	84
CONSTDATA_TH	DROPS_EQUIPMENT	22	n_ITEM_10	0	4	88
CONSTDATA_TH	DROPS_EQUIPMENT	23	n_WEIGHT_10	0	4	92
CONSTDATA_TH	DROPS_EQUIPMENT	24	n_ITEM_11	0	4	96
CONSTDATA_TH	DROPS_EQUIPMENT	25	n_WEIGHT_11	0	4	100
CONSTDATA_TH	DROPS_EQUIPMENT	26	n_ITEM_12	0	4	104
CONSTDATA_TH	DROPS_EQUIPMENT	27	n_WEIGHT_12	0	4	108
CONSTDATA_TH	DROPS_EQUIPMENT	28	n_ITEM_13	0	4	112
CONSTDATA_TH	DROPS_EQUIPMENT	29	n_WEIGHT_13	0	4	116
CONSTDATA_TH	DROPS_EQUIPMENT	30	n_ITEM_14	0	4	120
CONSTDATA_TH	DROPS_EQUIPMENT	31	n_WEIGHT_14	0	4	124
CONSTDATA_TH	DROPS_EQUIPMENT	32	n_ITEM_15	0	4	128
CONSTDATA_TH	DROPS_EQUIPMENT	33	n_WEIGHT_15	0	4	132
CONSTDATA_TH	DROPS_EQUIPMENT	34	n_ITEM_16	0	4	136
CONSTDATA_TH	DROPS_EQUIPMENT	35	n_WEIGHT_16	0	4	140
CONSTDATA_TH	DROPS_EQUIPMENT	36	n_ITEM_17	0	4	144
CONSTDATA_TH	DROPS_EQUIPMENT	37	n_WEIGHT_17	0	4	148
CONSTDATA_TH	DROPS_EQUIPMENT	38	n_ITEM_18	0	4	152
CONSTDATA_TH	DROPS_EQUIPMENT	39	n_WEIGHT_18	0	4	156
CONSTDATA_TH	DROPS_EQUIPMENT	40	n_ITEM_19	0	4	160
CONSTDATA_TH	DROPS_EQUIPMENT	41	n_WEIGHT_19	0	4	164
CONSTDATA_TH	DROPS_EQUIPMENT	42	n_ITEM_20	0	4	168
CONSTDATA_TH	DROPS_EQUIPMENT	43	n_WEIGHT_20	0	4	172
CONSTDATA_TH	DROPS_NORMAL	0	n_ID	0	4	0
CONSTDATA_TH	DROPS_NORMAL	1	n_ITEM_1	0	4	4
CONSTDATA_TH	DROPS_NORMAL	2	f_RATE_1	2	4	8
CONSTDATA_TH	DROPS_NORMAL	3	n_MIN_1	0	4	12
CONSTDATA_TH	DROPS_NORMAL	4	n_MAX_1	0	4	16
CONSTDATA_TH	DROPS_NORMAL	5	n_ITEM_2	0	4	20
CONSTDATA_TH	DROPS_NORMAL	6	f_RATE_2	2	4	24
CONSTDATA_TH	DROPS_NORMAL	7	n_MIN_2	0	4	28
CONSTDATA_TH	DROPS_NORMAL	8	n_MAX_2	0	4	32
CONSTDATA_TH	DROPS_NORMAL	9	n_ITEM_3	0	4	36
CONSTDATA_TH	DROPS_NORMAL	10	f_RATE_3	2	4	40
CONSTDATA_TH	DROPS_NORMAL	11	n_MIN_3	0	4	44
CONSTDATA_TH	DROPS_NORMAL	12	n_MAX_3	0	4	48
CONSTDATA_TH	DROPS_NORMAL	13	n_ITEM_4	0	4	52
CONSTDATA_TH	DROPS_NORMAL	14	f_RATE_4	2	4	56
CONSTDATA_TH	DROPS_NORMAL	15	n_MIN_4	0	4	60
CONSTDATA_TH	DROPS_NORMAL	16	n_MAX_4	0	4	64
CONSTDATA_TH	DROPS_NORMAL	17	n_ITEM_5	0	4	68
CONSTDATA_TH	DROPS_NORMAL	18	f_RATE_5	2	4	72
CONSTDATA_TH	DROPS_NORMAL	19	n_MIN_5	0	4	76
CONSTDATA_TH	DROPS_NORMAL	20	n_MAX_5	0	4	80
CONSTDATA_TH	DROPS_NORMAL	21	n_ITEM_6	0	4	84
CONSTDATA_TH	DROPS_NORMAL	22	f_RATE_6	2	4	88
CONSTDATA_TH	DROPS_NORMAL	23	n_MIN_6	0	4	92
CONSTDATA_TH	DROPS_NORMAL	24	n_MAX_6	0	4	96
CONSTDATA_TH	DROPS_NORMAL	25	n_ITEM_7	0	4	100
CONSTDATA_TH	DROPS_NORMAL	26	f_RATE_7	2	4	104
CONSTDATA_TH	DROPS_NORMAL	27	n_MIN_7	0	4	108
CONSTDATA_TH	DROPS_NORMAL	28	n_MAX_7	0	4	112
CONSTDATA_TH	DROPS_NORMAL	29	n_ITEM_8	0	4	116
CONSTDATA_TH	DROPS_NORMAL	30	f_RATE_8	2	4	120
CONSTDATA_TH	DROPS_NORMAL	31	n_MIN_8	0	4	124
CONSTDATA_TH	DROPS_NORMAL	32	n_MAX_8	0	4	128
CONSTDATA_TH	DROPS_NORMAL	33	n_ITEM_9	0	4	132
CONSTDATA_TH	DROPS_NORMAL	34	f_RATE_9	2	4	136
CONSTDATA_TH	DROPS_NORMAL	35	n_MIN_9	0	4	140
CONSTDATA_TH	DROPS_NORMAL	36	n_MAX_9	0	4	144
CONSTDATA_TH	DROPS_NORMAL	37	n_ITEM_10	0	4	148
CONSTDATA_TH	DROPS_NORMAL	38	f_RATE_10	2	4	152
CONSTDATA_TH	DROPS_NORMAL	39	n_MIN_10	0	4	156
CONSTDATA_TH	DROPS_NORMAL	40	n_MAX_10	0	4	160
CONSTDATA_TH	DROPS_NORMAL	41	n_ITEM_11	0	4	164
CONSTDATA_TH	DROPS_NORMAL	42	f_RATE_11	2	4	168
CONSTDATA_TH	DROPS_NORMAL	43	n_MIN_11	0	4	172
CONSTDATA_TH	DROPS_NORMAL	44	n_MAX_11	0	4	176
CONSTDATA_TH	DROPS_NORMAL	45	n_ITEM_12	0	4	180
CONSTDATA_TH	DROPS_NORMAL	46	f_RATE_12	2	4	184
CONSTDATA_TH	DROPS_NORMAL	47	n_MIN_12	0	4	188
CONSTDATA_TH	DROPS_NORMAL	48	n_MAX_12	0	4	192
CONSTDATA_TH	DROPS_NORMAL	49	n_ITEM_13	0	4	196
CONSTDATA_TH	DROPS_NORMAL	50	f_RATE_13	2	4	200
CONSTDATA_TH	DROPS_NORMAL	51	n_MIN_13	0	4	204
CONSTDATA_TH	DROPS_NORMAL	52	n_MAX_13	0	4	208
CONSTDATA_TH	DROPS_NORMAL	53	n_ITEM_14	0	4	212
CONSTDATA_TH	DROPS_NORMAL	54	f_RATE_14	2	4	216
CONSTDATA_TH	DROPS_NORMAL	55	n_MIN_14	0	4	220
CONSTDATA_TH	DROPS_NORMAL	56	n_MAX_14	0	4	224
CONSTDATA_TH	DROPS_NORMAL	57	n_ITEM_15	0	4	228
CONSTDATA_TH	DROPS_NORMAL	58	f_RATE_15	2	4	232
CONSTDATA_TH	DROPS_NORMAL	59	n_MIN_15	0	4	236
CONSTDATA_TH	DROPS_NORMAL	60	n_MAX_15	0	4	240
CONSTDATA_TH	DROPS_NORMAL	61	n_ITEM_16	0	4	244
CONSTDATA_TH	DROPS_NORMAL	62	f_RATE_16	2	4	248
CONSTDATA_TH	DROPS_NORMAL	63	n_MIN_16	0	4	252
CONSTDATA_TH	DROPS_NORMAL	64	n_MAX_16	0	4	256
CONSTDATA_TH	DROPS_NORMAL	65	n_ITEM_17	0	4	260
CONSTDATA_TH	DROPS_NORMAL	66	f_RATE_17	2	4	264
CONSTDATA_TH	DROPS_NORMAL	67	n_MIN_17	0	4	268
CONSTDATA_TH	DROPS_NORMAL	68	n_MAX_17	0	4	272
CONSTDATA_TH	DROPS_NORMAL	69	n_ITEM_18	0	4	276
CONSTDATA_TH	DROPS_NORMAL	70	f_RATE_18	2	4	280
CONSTDATA_TH	DROPS_NORMAL	71	n_MIN_18	0	4	284
CONSTDATA_TH	DROPS_NORMAL	72	n_MAX_18	0	4	288
CONSTDATA_TH	DROPS_NORMAL	73	n_ITEM_19	0	4	292
CONSTDATA_TH	DROPS_NORMAL	74	f_RATE_19	2	4	296
CONSTDATA_TH	DROPS_NORMAL	75	n_MIN_19	0	4	300
CONSTDATA_TH	DROPS_NORMAL	76	n_MAX_19	0	4	304
CONSTDATA_TH	DROPS_NORMAL	77	n_ITEM_20	0	4	308
CONSTDATA_TH	DROPS_NORMAL	78	f_RATE_20	2	4	312
CONSTDATA_TH	DROPS_NORMAL	79	n_MIN_20	0	4	316
CONSTDATA_TH	DROPS_NORMAL	80	n_MAX_20	0	4	320
CONSTDATA_TH	DROPS_NORMAL	81	n_ITEM_21	0	4	324
CONSTDATA_TH	DROPS_NORMAL	82	f_RATE_21	2	4	328
CONSTDATA_TH	DROPS_NORMAL	83	n_MIN_21	0	4	332
CONSTDATA_TH	DROPS_NORMAL	84	n_MAX_21	0	4	336
CONSTDATA_TH	DROPS_NORMAL	85	n_ITEM_22	0	4	340
CONSTDATA_TH	DROPS_NORMAL	86	f_RATE_22	2	4	344
CONSTDATA_TH	DROPS_NORMAL	87	n_MIN_22	0	4	348
CONSTDATA_TH	DROPS_NORMAL	88	n_MAX_22	0	4	352
CONSTDATA_TH	DROPS_NORMAL	89	n_ITEM_23	0	4	356
CONSTDATA_TH	DROPS_NORMAL	90	f_RATE_23	2	4	360
CONSTDATA_TH	DROPS_NORMAL	91	n_MIN_23	0	4	364
CONSTDATA_TH	DROPS_NORMAL	92	n_MAX_23	0	4	368
CONSTDATA_TH	DROPS_NORMAL	93	n_ITEM_24	0	4	372
CONSTDATA_TH	DROPS_NORMAL	94	f_RATE_24	2	4	376
CONSTDATA_TH	DROPS_NORMAL	95	n_MIN_24	0	4	380
CONSTDATA_TH	DROPS_NORMAL	96	n_MAX_24	0	4	384
CONSTDATA_TH	DROPS_NORMAL	97	n_ITEM_25	0	4	388
CONSTDATA_TH	DROPS_NORMAL	98	f_RATE_25	2	4	392
CONSTDATA_TH	DROPS_NORMAL	99	n_MIN_25	0	4	396
CONSTDATA_TH	DROPS_NORMAL	100	n_MAX_25	0	4	400
CONSTDATA_TH	DROPS_NORMAL	101	n_ITEM_26	0	4	404
CONSTDATA_TH	DROPS_NORMAL	102	f_RATE_26	2	4	408
CONSTDATA_TH	DROPS_NORMAL	103	n_MIN_26	0	4	412
CONSTDATA_TH	DROPS_NORMAL	104	n_MAX_26	0	4	416
CONSTDATA_TH	DROPS_NORMAL	105	n_ITEM_27	0	4	420
CONSTDATA_TH	DROPS_NORMAL	106	f_RATE_27	2	4	424
CONSTDATA_TH	DROPS_NORMAL	107	n_MIN_27	0	4	428
CONSTDATA_TH	DROPS_NORMAL	108	n_MAX_27	0	4	432
CONSTDATA_TH	DROPS_NORMAL	109	n_ITEM_28	0	4	436
CONSTDATA_TH	DROPS_NORMAL	110	f_RATE_28	2	4	440
CONSTDATA_TH	DROPS_NORMAL	111	n_MIN_28	0	4	444
CONSTDATA_TH	DROPS_NORMAL	112	n_MAX_28	0	4	448
CONSTDATA_TH	DROPS_NORMAL	113	n_ITEM_29	0	4	452
CONSTDATA_TH	DROPS_NORMAL	114	f_RATE_29	2	4	456
CONSTDATA_TH	DROPS_NORMAL	115	n_MIN_29	0	4	460
CONSTDATA_TH	DROPS_NORMAL	116	n_MAX_29	0	4	464
CONSTDATA_TH	DROPS_NORMAL	117	n_ITEM_30	0	4	468
CONSTDATA_TH	DROPS_NORMAL	118	f_RATE_30	2	4	472
CONSTDATA_TH	DROPS_NORMAL	119	n_MIN_30	0	4	476
CONSTDATA_TH	DROPS_NORMAL	120	n_MAX_30	0	4	480
CONSTDATA_TH	DROPS_SPECIALLY	0	n_ID	0	4	0
CONSTDATA_TH	DROPS_SPECIALLY	1	f_DROPS_RATE	2	4	4
CONSTDATA_TH	DROPS_SPECIALLY	2	n_NUMBER_MIN	0	4	8
CONSTDATA_TH	DROPS_SPECIALLY	3	n_NUMBER_MAX	0	4	12
CONSTDATA_TH	DROPS_SPECIALLY	4	n_ITEM_1	0	4	16
CONSTDATA_TH	DROPS_SPECIALLY	5	n_WEIGHT_1	0	4	20
CONSTDATA_TH	DROPS_SPECIALLY	6	n_ITEM_2	0	4	24
CONSTDATA_TH	DROPS_SPECIALLY	7	n_WEIGHT_2	0	4	28
CONSTDATA_TH	DROPS_SPECIALLY	8	n_ITEM_3	0	4	32
CONSTDATA_TH	DROPS_SPECIALLY	9	n_WEIGHT_3	0	4	36
CONSTDATA_TH	DROPS_SPECIALLY	10	n_ITEM_4	0	4	40
CONSTDATA_TH	DROPS_SPECIALLY	11	n_WEIGHT_4	0	4	44
CONSTDATA_TH	DROPS_SPECIALLY	12	n_ITEM_5	0	4	48
CONSTDATA_TH	DROPS_SPECIALLY	13	n_WEIGHT_5	0	4	52
CONSTDATA_TH	DROPS_SPECIALLY	14	n_ITEM_6	0	4	56
CONSTDATA_TH	DROPS_SPECIALLY	15	n_WEIGHT_6	0	4	60
CONSTDATA_TH	DROPS_SPECIALLY	16	n_ITEM_7	0	4	64
CONSTDATA_TH	DROPS_SPECIALLY	17	n_WEIGHT_7	0	4	68
CONSTDATA_TH	DROPS_SPECIALLY	18	n_ITEM_8	0	4	72
CONSTDATA_TH	DROPS_SPECIALLY	19	n_WEIGHT_8	0	4	76
CONSTDATA_TH	DROPS_SPECIALLY	20	n_ITEM_9	0	4	80
CONSTDATA_TH	DROPS_SPECIALLY	21	n_WEIGHT_9	0	4	84
CONSTDATA_TH	DROPS_SPECIALLY	22	n_ITEM_10	0	4	88
CONSTDATA_TH	DROPS_SPECIALLY	23	n_WEIGHT_10	0	4	92
CONSTDATA_TH	DROPS_SPECIALLY	24	n_ITEM_11	0	4	96
CONSTDATA_TH	DROPS_SPECIALLY	25	n_WEIGHT_11	0	4	100
CONSTDATA_TH	DROPS_SPECIALLY	26	n_ITEM_12	0	4	104
CONSTDATA_TH	DROPS_SPECIALLY	27	n_WEIGHT_12	0	4	108
CONSTDATA_TH	DROPS_SPECIALLY	28	n_ITEM_13	0	4	112
CONSTDATA_TH	DROPS_SPECIALLY	29	n_WEIGHT_13	0	4	116
CONSTDATA_TH	DROPS_SPECIALLY	30	n_ITEM_14	0	4	120
CONSTDATA_TH	DROPS_SPECIALLY	31	n_WEIGHT_14	0	4	124
CONSTDATA_TH	DROPS_SPECIALLY	32	n_ITEM_15	0	4	128
CONSTDATA_TH	DROPS_SPECIALLY	33	n_WEIGHT_15	0	4	132
CONSTDATA_TH	DROPS_SPECIALLY	34	n_ITEM_16	0	4	136
CONSTDATA_TH	DROPS_SPECIALLY	35	n_WEIGHT_16	0	4	140
CONSTDATA_TH	DROPS_SPECIALLY	36	n_ITEM_17	0	4	144
CONSTDATA_TH	DROPS_SPECIALLY	37	n_WEIGHT_17	0	4	148
CONSTDATA_TH	DROPS_SPECIALLY	38	n_ITEM_18	0	4	152
CONSTDATA_TH	DROPS_SPECIALLY	39	n_WEIGHT_18	0	4	156
CONSTDATA_TH	DROPS_SPECIALLY	40	n_ITEM_19	0	4	160
CONSTDATA_TH	DROPS_SPECIALLY	41	n_WEIGHT_19	0	4	164
CONSTDATA_TH	DROPS_SPECIALLY	42	n_ITEM_20	0	4	168
CONSTDATA_TH	DROPS_SPECIALLY	43	n_WEIGHT_20	0	4	172
CONSTDATA_TH	DROPS_SPECIALLY	44	n_ITEM_21	0	4	176
CONSTDATA_TH	DROPS_SPECIALLY	45	n_WEIGHT_21	0	4	180
CONSTDATA_TH	DROPS_SPECIALLY	46	n_ITEM_22	0	4	184
CONSTDATA_TH	DROPS_SPECIALLY	47	n_WEIGHT_22	0	4	188
CONSTDATA_TH	DROPS_SPECIALLY	48	n_ITEM_23	0	4	192
CONSTDATA_TH	DROPS_SPECIALLY	49	n_WEIGHT_23	0	4	196
CONSTDATA_TH	DROPS_SPECIALLY	50	n_ITEM_24	0	4	200
CONSTDATA_TH	DROPS_SPECIALLY	51	n_WEIGHT_24	0	4	204
CONSTDATA_TH	DROPS_SPECIALLY	52	n_ITEM_25	0	4	208
CONSTDATA_TH	DROPS_SPECIALLY	53	n_WEIGHT_25	0	4	212
CONSTDATA_TH	DROPS_SPECIALLY	54	n_ITEM_26	0	4	216
CONSTDATA_TH	DROPS_SPECIALLY	55	n_WEIGHT_26	0	4	220
CONSTDATA_TH	DROPS_SPECIALLY	56	n_ITEM_27	0	4	224
CONSTDATA_TH	DROPS_SPECIALLY	57	n_WEIGHT_27	0	4	228
CONSTDATA_TH	DROPS_SPECIALLY	58	n_ITEM_28	0	4	232
CONSTDATA_TH	DROPS_SPECIALLY	59	n_WEIGHT_28	0	4	236
CONSTDATA_TH	DROPS_SPECIALLY	60	n_ITEM_29	0	4	240
CONSTDATA_TH	DROPS_SPECIALLY	61	n_WEIGHT_29	0	4	244
CONSTDATA_TH	DROPS_SPECIALLY	62	n_ITEM_30	0	4	248
CONSTDATA_TH	DROPS_SPECIALLY	63	n_WEIGHT_30	0	4	252
CONSTDATA_TH	DECOMPOSITION	0	n_ID	0	4	0
CONSTDATA_TH	DECOMPOSITION	1	n_QUALITY	0	4	4
CONSTDATA_TH	DECOMPOSITION	2	n_LV_MIN	0	4	8
CONSTDATA_TH	DECOMPOSITION	3	n_LV_MAX	0	4	12
CONSTDATA_TH	DECOMPOSITION	4	n_DROPSGROUP	0	4	16
CONSTDATA_TH	DECOMPOSITION	5	s_HK_VER	3	4	20
CONSTDATA_TH	DECOMPOSITION	6	s_TC_VER	3	4	24
CONSTDATA_TH	DECOMPOSITION	7	s_JP_VER	3	4	28
CONSTDATA_TH	DECOMPOSITION	8	s_TH_VER	3	4	32
CONSTDATA_TH	APPRAISE	0	n_ID	0	4	0
CONSTDATA_TH	APPRAISE	1	f_PREFRATE	2	4	4
CONSTDATA_TH	APPRAISE	2	f_SUFRATE	2	4	8
CONSTDATA_TH	ADDITIONAL	0	n_ID	0	4	0
CONSTDATA_TH	ADDITIONAL	1	s_NAME	3	4	4
CONSTDATA_TH	ADDITIONAL	2	n_TYPE	0	4	8
CONSTDATA_TH	ADDITIONAL	3	n_EQUIPTYPE	0	4	12
CONSTDATA_TH	ADDITIONAL	4	n_MOB_RANK	0	4	16
CONSTDATA_TH	ADDITIONAL	5	n_LEVEL_MIN	0	4	20
CONSTDATA_TH	ADDITIONAL	6	n_LEVEL_MAX	0	4	24
CONSTDATA_TH	ADDITIONAL	7	n_WEIGHT	0	4	28
CONSTDATA_TH	ADDITIONAL	8	n_EFFECT	0	4	32
CONSTDATA_TH	ADDITIONAL	9	n_ADDITIONAL_LEVEL	0	4	36
CONSTDATA_TH	ADDITIONAL	10	s_HK_VER	3	4	40
CONSTDATA_TH	ADDITIONAL	11	s_TC_VER	3	4	44
CONSTDATA_TH	ADDITIONAL	12	s_JP_VER	3	4	48
CONSTDATA_TH	ADDITIONAL	13	s_TH_VER	3	4	52
CONSTDATA_TH	E_DROPS_QUALITY	0	n_ID	0	4	0
CONSTDATA_TH	E_DROPS_QUALITY	1	n_MOB_RANK	0	4	4
CONSTDATA_TH	E_DROPS_QUALITY	2	n_MOB_LEVELMIN	0	4	8
CONSTDATA_TH	E_DROPS_QUALITY	3	n_MOB_LEVELMAX	0	4	12
CONSTDATA_TH	E_DROPS_QUALITY	4	n_WEIGHT_W	0	4	16
CONSTDATA_TH	E_DROPS_QUALITY	5	n_WEIGHT_G	0	4	20
CONSTDATA_TH	E_DROPS_QUALITY	6	n_WEIGHT_B	0	4	24
CONSTDATA_TH	E_DROPS_QUALITY	7	n_WEIGHT_P	0	4	28
CONSTDATA_TH	E_DROPS_QUALITY	8	n_WEIGHT_O	0	4	32
CONSTDATA_TH	CRYSTAL_PLATE	0	n_ID	0	4	0
CONSTDATA_TH	CRYSTAL_PLATE	1	n_CULTURED_LEVEL	0	4	4
CONSTDATA_TH	CRYSTAL_PLATE	2	n_EMBED_LEVEL	0	4	8
CONSTDATA_TH	CRYSTAL_PLATE	3	n_EXP	0	4	12
CONSTDATA_TH	CRYSTAL_PLATE	4	f_SUCCESS_RATE	2	4	16
